Stunde im Jahr [h]	Variante 10.1 Raumlufttemperatur [C]	Variante 10.1 Heizleistung [W]	Variante 10.1 Kühlleistung [W]
4027	30	384.21	0
4028	30	384.21	0
4029	30	384.21	0
4030	30	384.21	0
4031	30	384.21	0
4032	30	384.21	0
4033	30	384.21	0
4034	30	384.21	0
4035	30	384.21	0
4036	30	384.21	0
4037	30	384.21	0
4038	30	384.21	0
4039	30	384.21	0
4040	30	384.21	0
4041	30	384.21	0
4042	30	384.21	0
4043	30	384.21	0
4044	30	384.21	0
4045	30	384.21	0
4046	30	384.21	0
4047	30	384.21	0
4048	30	384.21	0
4049	30	384.21	0
4050	30	384.21	0
4051	30	384.21	0
4052	30	384.21	0
4053	30	384.2	0
4054	30	384.2	0
4055	30	384.2	0
4056	30	384.2	0
4057	30	384.2	0
4058	30	384.2	0
4059	30	384.2	0
4060	30	384.2	0
4061	30	384.21	0
4062	30	384.21	0
4063	30	384.21	0
4064	30	384.21	0
4065	30	384.21	0
4066	30	384.21	0
4067	30	384.21	0
4068	30	384.21	0
4069	30	384.21	0
4070	30	384.21	0
4071	30	384.21	0
4072	30	384.21	0
4073	30	384.21	0
4074	30	384.21	0
4075	30	384.21	0
4076	30	384.21	0
4077	30	384.21	0
4078	30	384.21	0
4079	30	384.21	0
4080	30	384.21	0
4081	30	384.21	0
4082	30	384.21	0
4083	30	384.21	0
4084	30	384.21	0
4085	30	384.21	0
4086	30	384.21	0
4087	30	384.21	0
4088	30	384.21	0
4089	30	384.21	0
4090	30	384.21	0
4091	30	384.21	0
4092	30	384.21	0
4093	30	384.21	0
4094	30	384.21	0
4095	30	384.21	0
4096	30	384.21	0
4097	30	384.21	0
4098	30	384.21	0
4099	30	384.21	0
4100	30	384.21	0
4101	30	384.21	0
4102	30	384.21	0
4103	30	384.21	0
4104	30	384.21	0
4105	30	384.21	0
4106	30	384.21	0
4107	30	384.21	0
4108	30	384.21	0
4109	30	384.21	0
4110	30	384.21	0
4111	30	384.21	0
4112	30	384.21	0
4113	30	384.21	0
4114	30	384.21	0
4115	30	384.21	0
4116	30	384.21	0
4117	30	384.21	0
4118	30	384.21	0
4119	30	384.21	0
4120	30	384.21	0
4121	30	384.21	0
4122	30	384.21	0
4123	30	384.21	0
4124	30	384.21	0
4125	30	384.21	0
4126	30	384.21	0
4127	30	384.21	0
4128	30	384.21	0
4129	30	384.21	0
4130	30	384.21	0
4131	30	384.21	0
4132	30	384.21	0
4133	30	384.21	0
4134	30	384.21	0
4135	30	384.21	0
4136	30	384.21	0
4137	30	384.21	0
4138	30	384.21	0
4139	30	384.21	0
4140	30	384.21	0
4141	30	384.21	0
4142	30	384.21	0
4143	30	384.21	0
4144	30	384.21	0
4145	30	384.21	0
4146	30	384.21	0
4147	30	384.21	0
4148	30	384.21	0
4149	30	384.21	0
4150	30	384.21	0
4151	30	384.21	0
4152	30	384.21	0
4153	30	384.21	0
4154	30	384.21	0
4155	30	384.21	0
4156	30	384.21	0
4157	30	384.21	0
4158	30	384.21	0
4159	30	384.21	0
4160	30	384.21	0
4161	30	384.21	0
4162	30	384.21	0
4163	30	384.21	0
4164	30	384.21	0
4165	30	384.21	0
4166	30	384.21	0
4167	30	384.21	0
4168	30	384.21	0
4169	30	384.21	0
4170	30	384.21	0
4171	30	384.21	0
4172	30	384.21	0
4173	30	384.21	0
4174	30	384.21	0
4175	30	384.21	0
4176	30	384.21	0
4177	30	384.21	0
4178	30	384.21	0
4179	30	384.21	0
4180	30	384.21	0
4181	30	384.21	0
4182	30	384.21	0
4183	30	384.21	0
4184	30	384.21	0
4185	30	384.21	0
4186	30	384.21	0
4187	30	384.21	0
4188	30	384.21	0
4189	30	384.21	0
4190	30	384.21	0
4191	30	384.21	0
4192	30	384.21	0
4193	30	384.21	0
4194	30	384.21	0
4195	30	384.21	0
4196	30	384.21	0
4197	30	384.21	0
4198	30	384.21	0
4199	30	384.21	0
4200	30	384.21	0
4201	30	384.21	0
4202	30	384.21	0
4203	30	384.21	0
4204	30	384.21	0
4205	30	384.21	0
4206	30	384.21	0
4207	30	384.21	0
4208	30	384.21	0
4209	30	384.21	0
4210	30	384.21	0
4211	30	384.21	0
4212	30	384.21	0
4213	30	384.21	0
4214	30	384.21	0
4215	30	384.21	0
4216	30	384.21	0
4217	30	384.21	0
4218	30	384.21	0
4219	30	384.21	0
4220	30	384.21	0
4221	30	384.21	0
4222	30	384.21	0
4223	30	384.21	0
4224	30	384.21	0
4225	30	384.21	0
4226	30	384.21	0
4227	30	384.21	0
4228	30	384.21	0
4229	30	384.21	0
4230	30	384.21	0
4231	30	384.21	0
4232	30	384.21	0
4233	30	384.21	0
4234	30	384.21	0
4235	30	384.21	0
4236	30	384.21	0
4237	30	384.21	0
4238	30	384.21	0
4239	30	384.21	0
4240	30	384.21	0
4241	30	384.21	0
4242	30	384.21	0
4243	30	384.21	0
4244	30	384.21	0
4245	30	384.21	0
4246	30	384.21	0
4247	30	384.21	0
4248	30	384.21	0
4249	30	384.21	0
4250	30	384.21	0
4251	30	384.21	0
4252	30	384.21	0
4253	30	384.21	0
4254	30	384.21	0
4255	30	384.21	0
4256	30	384.21	0
4257	30	384.21	0
4258	30	384.21	0
4259	30	384.21	0
4260	30	384.21	0
4261	30	384.21	0
4262	30	384.21	0
4263	30	384.21	0
4264	30	384.21	0
4265	30	384.21	0
4266	30	384.21	0
4267	30	384.21	0
4268	30	384.21	0
4269	30	384.21	0
4270	30	384.21	0
4271	30	384.21	0
4272	30	384.21	0
4273	30	384.21	0
4274	30	384.21	0
4275	30	384.21	0
4276	30	384.21	0
4277	30	384.21	0
4278	30	384.21	0
4279	30	384.21	0
4280	30	384.21	0
4281	30	384.21	0
4282	30	384.21	0
4283	30	384.21	0
4284	30	384.21	0
4285	30	384.21	0
4286	30	384.21	0
4287	30	384.21	0
4288	30	384.21	0
4289	30	384.21	0
4290	30	384.21	0
4291	30	384.21	0
4292	30	384.21	0
4293	30	384.21	0
4294	30	384.21	0
4295	30	384.21	0
4296	30	384.21	0
4297	30	384.21	0
4298	30	384.21	0
4299	30	384.21	0
4300	30	384.21	0
4301	30	384.21	0
4302	30	384.21	0
4303	30	384.21	0
4304	30	384.21	0
4305	30	384.21	0
4306	30	384.21	0
4307	30	384.21	0
4308	30	384.21	0
4309	30	384.21	0
4310	30	384.21	0
4311	30	384.21	0
4312	30	384.21	0
4313	30	384.21	0
4314	30	384.21	0
4315	30	384.21	0
4316	30	384.21	0
4317	30	384.21	0
4318	30	384.21	0
4319	30	384.21	0
4320	30	384.21	0
4321	30	384.21	0
4322	30	384.21	0
4323	30	384.21	0
4324	30	384.21	0
4325	30	384.21	0
4326	30	384.21	0
4327	30	384.21	0
4328	30	384.21	0
4329	30	384.21	0
4330	30	384.21	0
4331	30	384.21	0
4332	30	384.21	0
4333	30	384.21	0
4334	30	384.21	0
4335	30	384.21	0
4336	30	384.21	0
4337	30	384.21	0
4338	30	384.21	0
4339	30	384.21	0
4340	30	384.21	0
4341	30	384.21	0
4342	30	384.21	0
4343	30	384.22	0
4344	30	384.23	0
4345	30	384.16	0
4346	30	383.82	0
4347	30	383.12	0
4348	30	382.08	0
4349	30	380.71	0
4350	30	378.99	0
4351	30	376.9	0
4352	30	374.45	0
4353	30	371.65	0
4354	30	368.48	0
4355	30	364.99	0
4356	30	361.14	0
4357	30	356.97	0
4358	30	352.47	0
4359	30	347.65	0
4360	30	342.52	0
4361	30	337.09	0
4362	30	331.35	0
4363	30	325.33	0
4364	30	319.01	0
4365	30	312.42	0
4366	30	305.55	0
4367	30	298.41	0
4368	30	291.01	0
4369	30	283.35	0
4370	30	275.45	0
4371	30	267.3	0
4372	30	258.91	0
4373	30	250.29	0
4374	30	241.46	0
4375	30	232.48	0
4376	30	223.46	0
4377	30	214.53	0
4378	30	205.76	0
4379	30	197.16	0
4380	30	188.75	0
4381	30	180.52	0
4382	30	172.46	0
4383	30	164.58	0
4384	30	156.86	0
4385	30	149.31	0
4386	30	141.93	0
4387	30	134.7	0
4388	30	127.63	0
4389	30	120.72	0
4390	30	113.95	0
4391	30	107.33	0
4392	30	100.86	0
4393	30	94.52	0
4394	30	88.32	0
4395	30	82.26	0
4396	30	76.32	0
4397	30	70.52	0
4398	30	64.84	0
4399	30	59.29	0
4400	30	53.86	0
4401	30	48.55	0
4402	30	43.35	0
4403	30	38.26	0
4404	30	33.29	0
4405	30	28.42	0
4406	30	23.66	0
4407	30	19	0
4408	30	14.44	0
4409	30	9.98	0
4410	30	5.61	0
4411	30	1.34	0
4412	30.02	0	0
4413	30.05	0	0
4414	30.09	0	0
4415	30.12	0	0
4416	30.15	0	0
4417	30.18	0	0
4418	30.21	0	0
4419	30.25	0	0
4420	30.28	0	0
4421	30.31	0	0
4422	30.34	0	0
4423	30.37	0	0
4424	30.4	0	0
4425	30.43	0	0
4426	30.46	0	0
4427	30.5	0	0
4428	30.53	0	0
4429	30.56	0	0
4430	30.59	0	0
4431	30.62	0	0
4432	30.65	0	0
4433	30.68	0	0
4434	30.71	0	0
4435	30.74	0	0
4436	30.77	0	0
4437	30.8	0	0
4438	30.83	0	0
4439	30.86	0	0
4440	30.89	0	0
4441	30.92	0	0
4442	30.95	0	0
4443	30.98	0	0
4444	31	0	1.31
4445	31	0	5
4446	31	0	8.63
4447	31	0	12.18
4448	31	0	15.65
4449	31	0	19.05
4450	31	0	22.37
4451	31	0	25.63
4452	31	0	28.81
4453	31	0	31.92
4454	31	0	34.97
4455	31	0	37.95
4456	31	0	40.87
4457	31	0	43.72
4458	31	0	46.51
4459	31	0	49.24
4460	31	0	51.91
4461	31	0	54.53
4462	31	0	57.08
4463	31	0	59.59
4464	31	0	62.03
4465	31	0	64.43
4466	31	0	66.77
4467	31	0	69.06
4468	31	0	71.31
4469	31	0	73.5
4470	31	0	75.65
4471	31	0	77.75
4472	31	0	79.8
4473	31	0	81.82
4474	31	0	83.78
4475	31	0	85.71
4476	31	0	87.59
4477	31	0	89.44
4478	31	0	91.24
4479	31	0	93
4480	31	0	94.73
4481	31	0	96.42
4482	31	0	98.07
4483	31	0	99.69
4484	31	0	101.27
4485	31	0	102.82
4486	31	0	104.33
4487	31	0	105.81
