Stunde im Jahr [h]	Variante 10.1 Raumlufttemperatur [C]	Variante 10.1 Heizleistung [W]	Variante 10.1 Kühlleistung [W]	Variante 10.2 Raumlufttemperatur [C]	Variante 10.2 Heizleistung [W]	Variante 10.2 Kühlleistung [W]	Variante 10.2 Rücklauftemperatur [C]	Variante 10.2 Innentemperatur.Dach [C]	Variante 10.2 Innentemperatur.Boden [C]	Variante 10.2 Innentemperatur.Wand.Nord [C]	Variante 10.2 Innentemperatur.Wand.Ost [C]	Variante 10.2 Innentemperatur.Wand.Süd [C]	Variante 10.2 Innentemperatur.Wand.West [C]
5872	21.6626	0	300	20.2577	0	191.652	17.4903	21.7431	18.3544	21.7431	21.7431	21.7431	21.7431
5873	21.6057	0	300	20.2315	0	190.102	17.4865	21.7049	18.3436	21.7049	21.7049	21.7049	21.7049
5874	21.5491	0	300	20.2056	0	188.568	17.4828	21.667	18.3328	21.667	21.667	21.667	21.667
5875	21.4927	0	300	20.1799	0	187.049	17.4791	21.6296	18.3222	21.6296	21.6296	21.6296	21.6296
5876	21.4364	0	300	20.1545	0	185.546	17.4754	21.5925	18.3117	21.5925	21.5925	21.5925	21.5925
5877	21.3803	0	300	20.1294	0	184.058	17.4718	21.5558	18.3013	21.5558	21.5558	21.5558	21.5558
5878	21.3244	0	300	20.1045	0	182.584	17.4682	21.5195	18.2911	21.5195	21.5195	21.5195	21.5195
5879	21.2687	0	300	20.0798	0	181.126	17.4647	21.4835	18.2809	21.4835	21.4835	21.4835	21.4835
5880	21.2132	0	300	20.0554	0	179.682	17.4611	21.4479	18.2708	21.4479	21.4479	21.4479	21.4479
5881	21.1578	0	300	20.0313	0	178.253	17.4577	21.4126	18.2608	21.4126	21.4126	21.4126	21.4126
5882	21.1027	0	300	20.0074	0	176.838	17.4542	21.3778	18.2509	21.3778	21.3778	21.3778	21.3778
5883	21.0477	0	300	19.9837	0	175.437	17.4508	21.3432	18.2412	21.3432	21.3432	21.3432	21.3432
5884	21.0295	0	294.503	19.9603	0	174.051	17.4474	21.309	18.2315	21.309	21.309	21.309	21.309
5885	21.0287	0	286.764	19.9371	0	172.679	17.4441	21.2752	18.2219	21.2752	21.2752	21.2752	21.2752
5886	21.028	0	279.521	19.9141	0	171.32	17.4408	21.2417	18.2124	21.2417	21.2417	21.2417	21.2417
5887	21.0273	0	272.627	19.8914	0	169.975	17.4375	21.2085	18.203	21.2085	21.2085	21.2085	21.2085
5888	21.0266	0	265.926	19.8689	0	168.644	17.4342	21.1757	18.1937	21.1757	21.1757	21.1757	21.1757
5889	21.026	0	259.401	19.8467	0	167.326	17.431	21.1432	18.1845	21.1432	21.1432	21.1432	21.1432
5890	21.0253	0	253.038	19.8246	0	166.021	17.4278	21.111	18.1754	21.111	21.111	21.111	21.111
5891	21.0247	0	246.827	19.8028	0	164.729	17.4247	21.0791	18.1664	21.0791	21.0791	21.0791	21.0791
5892	21.0241	0	240.762	19.7812	0	163.45	17.4216	21.0476	18.1575	21.0476	21.0476	21.0476	21.0476
5893	21.0235	0	234.837	19.7598	0	162.185	17.4185	21.0164	18.1486	21.0164	21.0164	21.0164	21.0164
5894	21.0229	0	229.048	19.7386	0	160.931	17.4155	20.9855	18.1399	20.9855	20.9855	20.9855	20.9855
5895	21.0223	0	223.391	19.7177	0	159.691	17.4124	20.9549	18.1312	20.9549	20.9549	20.9549	20.9549
5896	21.0218	0	217.864	19.6969	0	158.463	17.4094	20.9246	18.1227	20.9246	20.9246	20.9246	20.9246
5897	21.0212	0	212.463	19.6764	0	157.248	17.4065	20.8947	18.1142	20.8947	20.8947	20.8947	20.8947
5898	21.0207	0	207.185	19.6561	0	156.044	17.4035	20.865	18.1058	20.865	20.865	20.865	20.865
5899	21.0202	0	202.028	19.6359	0	154.853	17.4006	20.8356	18.0975	20.8356	20.8356	20.8356	20.8356
5900	21.0197	0	196.988	19.616	0	153.674	17.3978	20.8065	18.0892	20.8065	20.8065	20.8065	20.8065
5901	21.0192	0	192.063	19.5963	0	152.506	17.3949	20.7777	18.0811	20.7777	20.7777	20.7777	20.7777
5902	21.0187	0	187.25	19.5768	0	151.351	17.3921	20.7492	18.073	20.7492	20.7492	20.7492	20.7492
5903	21.0183	0	182.547	19.5574	0	150.207	17.3893	20.721	18.065	20.721	20.721	20.721	20.721
5904	21.0178	0	177.95	19.5383	0	149.075	17.3866	20.6931	18.0571	20.6931	20.6931	20.6931	20.6931
5905	21.0174	0	173.459	19.5194	0	147.953	17.3838	20.6655	18.0493	20.6655	20.6655	20.6655	20.6655
5906	21.0169	0	169.07	19.5006	0	146.844	17.3811	20.6381	18.0415	20.6381	20.6381	20.6381	20.6381
5907	21.0165	0	164.781	19.482	0	145.745	17.3785	20.611	18.0339	20.611	20.611	20.611	20.611
5908	21.0161	0	160.59	19.4637	0	144.657	17.3758	20.5842	18.0263	20.5842	20.5842	20.5842	20.5842
5909	21.0157	0	156.494	19.4455	0	143.581	17.3732	20.5576	18.0188	20.5576	20.5576	20.5576	20.5576
5910	21.0153	0	152.491	19.4275	0	142.515	17.3706	20.5313	18.0113	20.5313	20.5313	20.5313	20.5313
5911	21.0149	0	148.58	19.4096	0	141.46	17.368	20.5053	18.004	20.5053	20.5053	20.5053	20.5053
5912	21.0145	0	144.758	19.392	0	140.416	17.3655	20.4796	17.9967	20.4796	20.4796	20.4796	20.4796
5913	21.0141	0	141.023	19.3745	0	139.382	17.363	20.4541	17.9895	20.4541	20.4541	20.4541	20.4541
5914	21.0137	0	137.373	19.3573	0	138.358	17.3605	20.4288	17.9823	20.4288	20.4288	20.4288	20.4288
5915	21.0134	0	133.806	19.3401	0	137.345	17.358	20.4039	17.9752	20.4039	20.4039	20.4039	20.4039
5916	21.013	0	130.32	19.3232	0	136.342	17.3556	20.3791	17.9682	20.3791	20.3791	20.3791	20.3791
5917	21.0127	0	126.914	19.3064	0	135.35	17.3531	20.3546	17.9613	20.3546	20.3546	20.3546	20.3546
5918	21.0124	0	123.586	19.2898	0	134.367	17.3507	20.3304	17.9544	20.3304	20.3304	20.3304	20.3304
5919	21.012	0	120.333	19.2734	0	133.394	17.3484	20.3064	17.9476	20.3064	20.3064	20.3064	20.3064
6330	20.3432	0	0	17.6828	0	39.2467	17.119	17.9847	17.2904	17.9847	17.9847	17.9847	17.9847
6331	20.3421	0	0	17.6825	0	39.2316	17.119	17.9844	17.2903	17.9844	17.9844	17.9844	17.9844
6332	20.341	0	0	17.6823	0	39.2167	17.119	17.984	17.2902	17.984	17.984	17.984	17.984
6333	20.3398	0	0	17.682	0	39.2019	17.1189	17.9836	17.2901	17.9836	17.9836	17.9836	17.9836
6334	20.3387	0	0	17.6818	0	39.1873	17.1189	17.9833	17.29	17.9833	17.9833	17.9833	17.9833
6335	20.3376	0	0	17.6815	0	39.1728	17.1188	17.9829	17.2899	17.9829	17.9829	17.9829	17.9829
6336	20.3365	0	0	17.6813	0	39.1584	17.1188	17.9826	17.2898	17.9826	17.9826	17.9826	17.9826
6337	20.3354	0	0	17.6811	0	39.1442	17.1188	17.9822	17.2897	17.9822	17.9822	17.9822	17.9822
6338	20.3343	0	0	17.6808	0	39.1302	17.1187	17.9819	17.2896	17.9819	17.9819	17.9819	17.9819
6339	20.3332	0	0	17.6806	0	39.1163	17.1187	17.9815	17.2895	17.9815	17.9815	17.9815	17.9815
6340	20.3321	0	0	17.6804	0	39.1025	17.1187	17.9812	17.2894	17.9812	17.9812	17.9812	17.9812
6341	20.331	0	0	17.6801	0	39.0889	17.1186	17.9808	17.2893	17.9808	17.9808	17.9808	17.9808
6342	20.3299	0	0	17.6799	0	39.0754	17.1186	17.9805	17.2892	17.9805	17.9805	17.9805	17.9805
6343	20.3288	0	0	17.6797	0	39.062	17.1186	17.9802	17.2891	17.9802	17.9802	17.9802	17.9802
6344	20.3277	0	0	17.6794	0	39.0488	17.1185	17.9798	17.289	17.9798	17.9798	17.9798	17.9798
6345	20.3267	0	0	17.6792	0	39.0357	17.1185	17.9795	17.2889	17.9795	17.9795	17.9795	17.9795
6346	20.3256	0	0	17.679	0	39.0227	17.1185	17.9792	17.2888	17.9792	17.9792	17.9792	17.9792
6347	20.3245	0	0	17.6788	0	39.0099	17.1184	17.9789	17.2887	17.9789	17.9789	17.9789	17.9789
6348	20.3235	0	0	17.6786	0	38.9972	17.1184	17.9786	17.2887	17.9786	17.9786	17.9786	17.9786
6349	20.3224	0	0	17.6783	0	38.9846	17.1184	17.9783	17.2886	17.9783	17.9783	17.9783	17.9783
6350	20.3213	0	0	17.6781	0	38.9721	17.1183	17.978	17.2885	17.978	17.978	17.978	17.978
6351	20.3203	0	0	17.6779	0	38.9598	17.1183	17.9777	17.2884	17.9777	17.9777	17.9777	17.9777
6352	20.3192	0	0	17.6777	0	38.9476	17.1183	17.9774	17.2883	17.9774	17.9774	17.9774	17.9774
6353	20.3182	0	0	17.6775	0	38.9355	17.1183	17.9771	17.2882	17.9771	17.9771	17.9771	17.9771
6354	20.3171	0	0	17.6773	0	38.9236	17.1182	17.9768	17.2881	17.9768	17.9768	17.9768	17.9768
6355	20.3161	0	0	17.6771	0	38.9117	17.1182	17.9765	17.288	17.9765	17.9765	17.9765	17.9765
6356	20.315	0	0	17.6769	0	38.9	17.1182	17.9762	17.288	17.9762	17.9762	17.9762	17.9762
6357	20.314	0	0	17.6767	0	38.8884	17.1181	17.9759	17.2879	17.9759	17.9759	17.9759	17.9759
6358	20.313	0	0	17.6765	0	38.8769	17.1181	17.9756	17.2878	17.9756	17.9756	17.9756	17.9756
6359	20.3119	0	0	17.6763	0	38.8656	17.1181	17.9753	17.2877	17.9753	17.9753	17.9753	17.9753
6360	20.3109	0	0	17.6761	0	38.8543	17.1181	17.9751	17.2876	17.9751	17.9751	17.9751	17.9751
6535	20.1426	0	0	17.636	0	37.2381	17.0952	17.9263	17.2682	17.9263	17.9263	17.9263	17.9263
6536	20.1272	0	0	17.625	0	36.8464	17.0887	17.9133	17.2622	17.9133	17.9133	17.9133	17.9133
6537	20.1087	0	0	17.6119	0	36.3513	17.0815	17.8972	17.2551	17.8972	17.8972	17.8972	17.8972
6538	20.087	0	0	17.5966	0	35.7494	17.0737	17.8782	17.2469	17.8782	17.8782	17.8782	17.8782
6539	20.062	0	0	17.5792	0	35.0386	17.0654	17.8563	17.2377	17.8563	17.8563	17.8563	17.8563
6540	20.0339	0	0	17.5598	0	34.2174	17.0566	17.8314	17.2275	17.8314	17.8314	17.8314	17.8314
6541	20.0027	0	0	17.5383	0	33.2852	17.0473	17.8036	17.2164	17.8036	17.8036	17.8036	17.8036
6542	19.9682	0	0	17.5147	0	32.2415	17.0376	17.7729	17.2043	17.7729	17.7729	17.7729	17.7729
6543	19.9306	0	0	17.4892	0	31.0863	17.0276	17.7393	17.1913	17.7393	17.7393	17.7393	17.7393
6544	19.8898	0	0	17.4617	0	29.8199	17.0171	17.7029	17.1774	17.7029	17.7029	17.7029	17.7029
6545	19.8458	0	0	17.4322	0	28.4427	17.0063	17.6636	17.1627	17.6636	17.6636	17.6636	17.6636
6546	19.7987	0	0	17.4008	0	26.9552	16.9952	17.6216	17.1471	17.6216	17.6216	17.6216	17.6216
6547	19.7485	0	0	17.3675	0	25.358	16.9837	17.5768	17.1308	17.5768	17.5768	17.5768	17.5768
6548	19.6952	0	0	17.3324	0	23.6518	16.972	17.5293	17.1136	17.5293	17.5293	17.5293	17.5293
6549	19.6388	0	0	17.2953	0	21.8376	16.9601	17.4791	17.0956	17.4791	17.4791	17.4791	17.4791
6550	19.5796	0	0	17.2568	0	19.9188	16.9486	17.4264	17.077	17.4264	17.4264	17.4264	17.4264
6551	19.5185	0	0	17.2173	0	17.9104	16.9378	17.3718	17.058	17.3718	17.3718	17.3718	17.3718
6552	19.4563	0	0	17.1776	0	15.8368	16.9279	17.3163	17.0391	17.3163	17.3163	17.3163	17.3163
6553	19.3935	0	0	17.138	0	13.7202	16.9187	17.2602	17.0206	17.2602	17.2602	17.2602	17.2602
6554	19.3304	0	0	17.0986	0	11.579	16.9102	17.2043	17.0025	17.2043	17.2043	17.2043	17.2043
7270	10.0001	0	0	9.97575	1.43097	0	9.99651	9.9647	9.99	9.9647	9.9647	9.9647	9.9647
7271	10.0009	0	0	9.976	1.41773	0	9.99662	9.96503	9.99009	9.96503	9.96503	9.96503	9.96503
7272	10.4924	76.0392	0	10.0393	4.23075	0	10.413	9.96612	10.036	9.96612	9.96612	9.96612	9.96612
7273	10.9857	143.302	0	10.2553	23.1328	0	11.1158	9.97649	10.369	9.97649	9.97649	9.97649	9.97649
7274	11.4792	208.269	0	10.5533	54.5571	0	11.9436	10.0026	10.9447	10.0026	10.0026	10.0026	10.0026
7275	11.9728	271.596	0	10.894	91.6246	0	12.842	10.0428	11.6373	10.0428	10.0428	10.0428	10.0428
7276	12.4666	333.666	0	11.261	131.372	0	13.7877	10.0938	12.3896	10.0938	10.0938	10.0938	10.0938
7277	12.9605	394.709	0	11.6462	172.728	0	14.7679	10.1536	13.1796	10.1536	10.1536	10.1536	10.1536
7278	13.4545	454.869	0	12.045	215.141	0	15.7746	10.2206	13.996	10.2206	10.2206	10.2206	10.2206
8750	16.0143	500	0	25.1449	566.259	0	33.2694	20.789	30.8075	20.789	20.789	20.789	20.789
8751	16.0143	500	0	25.1449	566.259	0	33.2694	20.789	30.8075	20.789	20.789	20.789	20.789
8752	16.0144	500	0	25.1449	566.259	0	33.2694	20.789	30.8075	20.789	20.789	20.789	20.789
8753	16.0144	500	0	25.1449	566.259	0	33.2694	20.789	30.8075	20.789	20.789	20.789	20.789
8754	16.0145	500	0	25.1449	566.259	0	33.2694	20.789	30.8075	20.789	20.789	20.789	20.789
8755	16.0145	500	0	25.1449	566.259	0	33.2694	20.789	30.8075	20.789	20.789	20.789	20.789
8756	16.0145	500	0	25.1449	566.259	0	33.2694	20.789	30.8075	20.789	20.789	20.789	20.789
8757	16.0146	500	0	25.1449	566.259	0	33.2694	20.789	30.8075	20.789	20.789	20.789	20.789
8758	16.0146	500	0	25.1449	566.259	0	33.2694	20.789	30.8075	20.789	20.789	20.789	20.789
8759	16.0147	500	0	25.1449	566.259	0	33.2694	20.789	30.8075	20.789	20.789	20.789	20.789
8760	16.0147	500	0	25.1449	566.259	0	33.2694	20.789	30.8075	20.789	20.789	20.789	20.789
