Zeit [h]	Variante 11.1 Raumlufttemperatur [C]	Variante 11.1 Strahlungstemperatur [C]	Variante 11.1 Trans.Strahlung.Fenster [W]	Variante 11.2 Raumlufttemperatur [C]	Variante 11.2 Strahlungstemperatur [C]	Variante 11.2 Heizleistung [W]	Variante 11.2 Trans.Strahlung.Fenster [W]	Variante 11.3 Raumlufttemperatur [C]	Variante 11.3 Strahlungstemperatur [C]	Variante 11.3 Heizleistung [W]	Variante 11.3 Trans.Strahlung.Fenster [W]	Variante 11.4 Raumlufttemperatur [C]	Variante 11.4 Strahlungstemperatur [C]	Variante 11.4 Heizleistung [W]	Variante 11.4 Trans.Strahlung.Fenster [W]	Variante 11.5 Raumlufttemperatur [C]	Variante 11.5 Strahlungstemperatur [C]	Variante 11.5 Heizleistung [W]	Variante 11.5 Trans.Strahlung.Fenster [W]
7435	15.43	0	0	21	0	175.74	0	21	0	300.91	0	21	0	288.69	0	21	0	403.57	0
7436	15.25	0	0	21	0	196.77	0	21	0	314.21	0	21	0	302.71	0	21	0	419.62	0
7437	15.1	0	0	21	0	213.16	0	21	0	325.11	0	21	0	314.12	0	21	0	433.57	0
7438	14.98	0	0	21	0	226.12	0	21	0	333.88	0	21	0	323.27	0	21	0	444.75	0
7439	14.87	0	0	21	0	237.94	0	21	0	342.28	0	21	0	332	0	21	0	456.01	0
7440	14.77	0	0	21	0	248.82	0	21	0	350.21	0	21	0	340.21	0	21	0	466.76	0
7441	14.68	0	0	21	0	257.03	0	21	0	355.77	0	21	0	346.03	0	21	0	473.07	0
7442	14.59	0	0	21	0	267.05	0	21	0	363.32	0	21	0	353.82	0	21	0	483.4	0
7443	14.5	0	0	21	0	275.85	0	21	0	369.79	0	21	0	360.52	0	21	0	491.62	0
7444	14.41	0	0	21	0	284.52	0	21	0	376.23	0	21	0	367.18	0	21	0	499.8	0
7445	14.31	0	0	21	0	294.73	0	21	0	384.28	0	21	0	375.44	0	21	0	511.11	0
7446	14.23	0	0	21	0	301.17	0	21	0	388.64	0	21	0	380	0	21	0	515.15	0
7447	14.16	0	0	21	0	306.47	0	21	0	391.9	0	21	0	342.31	0	21	0	475.92	0
7448	14.09	0	17.16	21	0	311.75	17.16	21	0	395.2	17.16	21	0	291.08	17.16	21	0	424.68	17.16
7449	14.33	0	457.17	21	0	272.16	457.17	21	0	370.2	274.36	21	0	224.3	274.36	21	0	352.28	274.36
7450	14.86	0	1096.51	21	0	194.52	1096.51	21	0	321.27	657.43	21	0	174.58	657.43	21	0	294.9	657.43
7451	15.44	0	1435.4	21	0	114.56	1435.4	21	0	267.85	860.57	21	0	120.59	860.57	21	0	226.1	860.57
7452	16.02	0	1773.83	21	0	38.53	1773.83	21	0	219.83	1063.24	21	0	98.45	1063.24	21	0	196.82	1063.24
7453	16.18	0	1407.15	21	0	27.35	1407.15	21	0	213.67	843.97	21	0	92.16	843.97	21	0	191.03	843.97
7454	15.61	0	194.96	21	0	116.72	194.96	21	0	260.8	194.96	21	0	112.78	194.96	21	0	212.66	194.96
7455	15.31	0	134.13	21	0	155.5	134.13	21	0	282.87	134.13	21	0	134.42	134.13	21	0	234.29	134.13
7456	15.08	0	73.31	21	0	183.4	73.31	21	0	300.97	73.31	21	0	152.16	73.31	21	0	253.55	73.31
7457	14.88	0	9.36	21	0	209.01	9.36	21	0	320.88	0	21	0	212.91	0	21	0	318.37	0
7458	14.75	0	0	21	0	223.19	0	21	0	329.85	0	21	0	276.32	0	21	0	381.77	0
7459	14.65	0	0	21	0	233.31	0	21	0	336.13	0	21	0	324.27	0	21	0	429.72	0
7460	14.55	0	0	21	0	244.02	0	21	0	343.68	0	21	0	332.54	0	21	0	440.52	0
7461	14.47	0	0	21	0	250.92	0	21	0	347.81	0	21	0	337.17	0	21	0	445.15	0
7462	14.41	0	0	21	0	256.55	0	21	0	350.94	0	21	0	340.68	0	21	0	448.14	0
7463	14.38	0	0	21	0	256.42	0	21	0	348.47	0	21	0	338.52	0	21	0	440.37	0
7464	14.38	0	0	21	0	253.77	0	21	0	343.61	0	21	0	333.94	0	21	0	428.12	0
7465	14.39	0	0	21	0	250.24	0	21	0	337.95	0	21	0	328.53	0	21	0	414.54	0
7466	14.38	0	0	21	0	248.44	0	21	0	334.09	0	21	0	324.9	0	21	0	404.79	0
7467	14.37	0	0	21	0	248.29	0	21	0	331.95	0	21	0	322.98	0	21	0	398.78	0
7468	14.33	0	0	21	0	252.42	0	21	0	334.14	0	21	0	325.38	0	21	0	401.69	0
7469	14.28	0	0	21	0	256.1	0	21	0	335.92	0	21	0	327.37	0	21	0	404.17	0
7470	14.23	0	0	21	0	259.88	0	21	0	337.86	0	21	0	329.51	0	21	0	407.32	0
7471	14.19	0	0	21	0	262.85	0	21	0	339.02	0	21	0	289.7	0	21	0	368.03	0
7472	14.16	0	0	21	0	265.09	0	21	0	339.5	0	21	0	235.65	0	21	0	313.96	0
7473	14.13	0	17.16	21	0	266.2	17.16	21	0	338.89	17.16	21	0	193.26	17.16	21	0	272.08	17.16
7474	14.12	0	38.99	21	0	265.02	38.99	21	0	336.03	38.99	21	0	189.59	38.99	21	0	267.9	38.99
7475	14.12	0	60.83	21	0	261.99	60.83	21	0	331.36	60.83	21	0	184.34	60.83	21	0	261.12	60.83
7476	14.14	0	87.34	21	0	256.32	87.34	21	0	324.08	87.34	21	0	202.95	87.34	21	0	276.66	87.34
7477	14.17	0	107.62	21	0	249.93	107.62	21	0	316.12	107.62	21	0	194.85	107.62	21	0	264.98	107.62
7478	14.18	0	82.66	21	0	246.68	82.66	21	0	311.35	82.66	21	0	163.57	82.66	21	0	229.61	82.66
7479	14.16	0	65.51	21	0	247.4	65.51	21	0	310.57	65.51	21	0	162.35	65.51	21	0	227.36	65.51
7480	14.12	0	34.31	21	0	251.53	34.31	21	0	313.24	34.31	21	0	164.66	34.31	21	0	230.18	34.31
7481	14.06	0	0	21	0	257.97	0	21	0	318.25	0	21	0	210.5	0	21	0	277.55	0
7482	14	0	0	21	0	262.68	0	21	0	321.57	0	21	0	268.25	0	21	0	337.33	0
7483	13.96	0	0	21	0	265.57	0	21	0	323.1	0	21	0	311.45	0	21	0	381.55	0
7484	13.92	0	0	21	0	268.62	0	21	0	324.82	0	21	0	313.89	0	21	0	385.51	0
7485	13.89	0	0	21	0	270.46	0	21	0	325.36	0	21	0	314.91	0	21	0	387.04	0
7486	13.86	0	0	21	0	271.15	0	21	0	324.79	0	21	0	314.72	0	21	0	386.33	0
7487	13.81	0	0	21	0	275.02	0	21	0	327.42	0	21	0	317.66	0	21	0	391.82	0
7488	13.78	0	0	21	0	276.81	0	21	0	327.99	0	21	0	318.5	0	21	0	393.17	0
7489	13.75	0	0	21	0	278.58	0	21	0	328.58	0	21	0	319.34	0	21	0	394.51	0
7490	13.72	0	0	21	0	279.86	0	21	0	328.7	0	21	0	319.69	0	21	0	394.86	0
7491	13.68	0	0	21	0	281.69	0	21	0	329.41	0	21	0	320.61	0	21	0	396.29	0
7492	13.65	0	0	21	0	283.02	0	21	0	329.64	0	21	0	321.05	0	21	0	396.72	0
7493	13.61	0	0	21	0	285.96	0	21	0	331.49	0	21	0	323.11	0	21	0	400.31	0
7494	13.57	0	0	21	0	289.45	0	21	0	333.93	0	21	0	325.74	0	21	0	404.98	0
7495	13.54	0	0	21	0	289.77	0	21	0	333.22	0	21	0	284.07	0	21	0	362.28	0
7496	13.52	0	0	21	0	290.08	0	21	0	332.53	0	21	0	228.83	0	21	0	306.02	0
7497	13.5	0	26.51	21	0	289.07	26.51	21	0	330.54	26.51	21	0	185.06	26.51	21	0	262.25	26.51
7498	13.49	0	51.47	21	0	287.61	51.47	21	0	328.12	51.47	21	0	181.83	51.47	21	0	259.52	51.47
7499	13.51	0	107.62	21	0	281.49	107.62	21	0	321.07	107.62	21	0	174.2	107.62	21	0	251.38	107.62
7500	13.55	0	129.45	21	0	274.38	129.45	21	0	313.04	129.45	21	0	192.05	129.45	21	0	266.67	129.45
7501	13.57	0	143.49	21	0	269.01	143.49	21	0	306.77	143.49	21	0	185.64	143.49	21	0	258.73	143.49
7502	13.73	0	376.68	21	0	243.13	376.68	21	0	280.02	376.68	21	0	132.37	376.68	21	0	202.91	376.68
7503	14	0	661.83	21	0	205.09	661.83	21	0	264.86	397.48	21	0	116.77	397.48	21	0	186.8	397.48
7504	14.57	0	1326.94	21	0	123.22	1326.94	21	0	217.95	796	21	0	69.5	796	21	0	139.52	796
7505	14.04	0	0	21	0	210.42	0	21	0	275.63	0	21	0	168.01	0	21	0	248.74	0
7506	13.8	0	0	21	0	238.35	0	21	0	294.26	0	21	0	241.06	0	21	0	325.36	0
7507	13.67	0	0	21	0	252.88	0	21	0	303.71	0	21	0	292.18	0	21	0	378.01	0
7508	13.59	0	0	21	0	259.94	0	21	0	307.53	0	21	0	296.71	0	21	0	381.51	0
7509	13.52	0	0	21	0	267.77	0	21	0	313.08	0	21	0	302.75	0	21	0	389.59	0
7510	13.43	0	0	21	0	276.47	0	21	0	320.04	0	21	0	310.09	0	21	0	401.01	0
7511	13.36	0	0	21	0	283.92	0	21	0	326.1	0	21	0	316.45	0	21	0	410.94	0
7512	13.31	0	0	21	0	286.2	0	21	0	327.17	0	21	0	317.79	0	21	0	411.26	0
7513	13.25	0	0	21	0	292.52	0	21	0	332.42	0	21	0	323.28	0	21	0	419.8	0
7514	13.19	0	0	21	0	297.26	0	21	0	336.15	0	21	0	327.24	0	21	0	425.29	0
7515	13.17	0	0	21	0	297.18	0	21	0	335.13	0	21	0	326.43	0	21	0	421.42	0
7516	13.14	0	0	21	0	298.1	0	21	0	335.15	0	21	0	326.66	0	21	0	419.61	0
7517	13.12	0	0	21	0	296.88	0	21	0	333.06	0	21	0	324.77	0	21	0	413.63	0
7518	13.1	0	0	21	0	297.67	0	21	0	333	0	21	0	324.9	0	21	0	411.72	0
7519	13.07	0	0	21	0	298.31	0	21	0	332.82	0	21	0	283.75	0	21	0	368.53	0
7520	13.05	0	0	21	0	299.27	0	21	0	332.98	0	21	0	229.37	0	21	0	312.61	0
7521	13.03	0	29.63	21	0	298.92	29.63	21	0	331.85	29.63	21	0	186.46	29.63	21	0	269.7	29.63
7522	13.03	0	68.63	21	0	295.19	68.63	21	0	327.36	68.63	21	0	181.16	68.63	21	0	263.38	68.63
7523	13.07	0	129.45	21	0	286.93	129.45	21	0	318.35	129.45	21	0	171.57	129.45	21	0	251.75	129.45
7524	13.11	0	155.97	21	0	278.61	155.97	21	0	309.31	155.97	21	0	188.39	155.97	21	0	265.51	155.97
7525	13.16	0	194.96	21	0	270.06	194.96	21	0	300.04	194.96	21	0	178.99	194.96	21	0	254.06	194.96
7526	13.15	0	126.33	21	0	270.88	126.33	21	0	300.17	126.33	21	0	152.6	126.33	21	0	226.14	126.33
7527	13.17	0	134.13	21	0	265.89	134.13	21	0	294.51	134.13	21	0	146.5	134.13	21	0	215.96	134.13
7528	13.08	0	48.35	21	0	276.5	48.35	21	0	304.45	48.35	21	0	156.07	48.35	21	0	229.1	48.35
7529	13	0	0	21	0	285.73	0	21	0	313.04	0	21	0	205.49	0	21	0	280.56	0
7530	12.94	0	0	21	0	290.37	0	21	0	317.05	0	21	0	263.92	0	21	0	340.01	0
7531	12.9	0	0	21	0	292.76	0	21	0	318.82	0	21	0	307.36	0	21	0	383.44	0
7532	12.87	0	0	21	0	294.03	0	21	0	319.49	0	21	0	308.73	0	21	0	384.31	0
7533	12.85	0	0	21	0	295	0	21	0	319.87	0	21	0	309.6	0	21	0	384.66	0
7534	12.82	0	0	21	0	295.79	0	21	0	320.08	0	21	0	310.19	0	21	0	384.74	0
7535	12.79	0	0	21	0	296.99	0	21	0	320.72	0	21	0	311.14	0	21	0	385.69	0
7536	12.76	0	0	21	0	298.64	0	21	0	321.82	0	21	0	312.5	0	21	0	387.56	0
7537	12.73	0	0	21	0	300.76	0	21	0	323.41	0	21	0	314.33	0	21	0	390.4	0
7538	12.69	0	0	21	0	303.9	0	21	0	326.03	0	21	0	317.18	0	21	0	395.29	0
7539	12.65	0	0	21	0	305.99	0	21	0	327.6	0	21	0	318.96	0	21	0	398.09	0
7540	12.61	0	0	21	0	308.61	0	21	0	329.72	0	21	0	321.29	0	21	0	401.95	0
7541	12.58	0	0	21	0	310.22	0	21	0	330.85	0	21	0	322.61	0	21	0	403.78	0
7542	12.54	0	0	21	0	311.88	0	21	0	332.03	0	21	0	323.98	0	21	0	405.67	0
7543	12.5	0	0	21	0	314.66	0	21	0	334.35	0	21	0	285.33	0	21	0	368.54	0
7544	12.47	0	0	21	0	315.91	0	21	0	335.14	0	21	0	231.58	0	21	0	314.79	0
7545	12.45	0	21.84	21	0	315.21	21.84	21	0	333.99	21.84	21	0	188.65	21.84	21	0	271.86	21.84
7546	12.46	0	60.83	21	0	311.51	60.83	21	0	329.86	60.83	21	0	183.71	60.83	21	0	266.41	60.83
7547	12.45	0	73.31	21	0	309.36	73.31	21	0	327.29	73.31	21	0	180.55	73.31	21	0	263.25	73.31
7548	12.44	0	82.66	21	0	308.67	82.66	21	0	326.18	82.66	21	0	205.31	82.66	21	0	289.03	82.66
7549	12.43	0	87.34	21	0	307.94	87.34	21	0	325.05	87.34	21	0	204.04	87.34	21	0	288.27	87.34
7550	12.42	0	107.62	21	0	305.44	107.62	21	0	322.15	107.62	21	0	174.62	107.62	21	0	258.85	107.62
7551	12.72	0	549.37	21	0	259.29	549.37	21	0	295.31	329.93	21	0	147.34	329.93	21	0	226.46	329.93
7552	13.33	0	1319.83	21	0	172.21	1319.83	21	0	245.5	791.45	21	0	97.16	791.45	21	0	179.34	791.45
7553	12.86	0	0	21	0	249.52	0	21	0	294.45	0	21	0	186.94	0	21	0	273.71	0
7554	12.65	0	0	21	0	275.22	0	21	0	311.6	0	21	0	258.51	0	21	0	348.35	0
7555	12.55	0	0	21	0	284.6	0	21	0	316.51	0	21	0	305.09	0	21	0	392.37	0
7556	12.44	0	0	21	0	296.41	0	21	0	325.59	0	21	0	314.88	0	21	0	406.24	0
7557	12.38	0	0	21	0	301.22	0	21	0	328.6	0	21	0	318.37	0	21	0	409.22	0
7558	12.33	0	0	21	0	305.79	0	21	0	331.88	0	21	0	322.02	0	21	0	413.38	0
7559	12.27	0	0	21	0	311.25	0	21	0	336.36	0	21	0	326.81	0	21	0	420.2	0
7560	12.18	0	0	21	0	320.59	0	21	0	344.9	0	21	0	335.62	0	21	0	435.13	0
7561	12.1	0	0	21	0	328.19	0	21	0	351.81	0	21	0	342.77	0	21	0	446.88	0
7562	12.05	0	0	21	0	331.47	0	21	0	354.47	0	21	0	345.65	0	21	0	450.27	0
7563	12	0	0	21	0	335.31	0	21	0	357.74	0	21	0	349.13	0	21	0	454.77	0
7564	11.94	0	0	21	0	339.28	0	21	0	361.16	0	21	0	352.76	0	21	0	459.42	0
7565	11.89	0	0	21	0	342.82	0	21	0	364.18	0	21	0	355.98	0	21	0	463.14	0
7566	11.83	0	0	21	0	347.49	0	21	0	368.35	0	21	0	360.33	0	21	0	469.03	0
7567	11.79	0	0	21	0	350.08	0	21	0	370.45	0	21	0	321.47	0	21	0	429.65	0
7568	11.74	0	0	21	0	353.73	0	21	0	373.63	0	21	0	270.1	0	21	0	378.8	0
7569	11.7	0	34.31	21	0	354.82	34.31	21	0	374.26	34.31	21	0	228.95	34.31	21	0	338.67	34.31
7570	11.71	0	95.14	21	0	349.89	95.14	21	0	368.88	95.14	21	0	222.76	95.14	21	0	331.45	95.14
7571	11.72	0	134.13	21	0	344.18	134.13	21	0	362.73	134.13	21	0	216.02	134.13	21	0	323.19	134.13
7572	11.81	0	229.27	21	0	328.38	229.27	21	0	346.51	229.27	21	0	225.66	229.27	21	0	327.22	229.27
7573	12.07	0	660.55	21	0	289.34	660.55	21	0	330.56	397.25	21	0	209.57	397.25	21	0	314.7	397.25
7574	12.37	0	819.94	21	0	246.95	819.94	21	0	304.79	492.16	21	0	157.29	492.16	21	0	255.78	492.16
7575	12.58	0	936.23	21	0	219.42	936.23	21	0	291.91	561.76	21	0	143.97	561.76	21	0	247.56	561.76
7576	13	0	1363.38	21	0	161.21	1363.38	21	0	259.43	817.78	21	0	111.11	817.78	21	0	217.77	817.78
7577	12.42	0	0	21	0	253.68	0	21	0	317.71	0	21	0	210.23	0	21	0	321.47	0
7578	12.13	0	0	21	0	287.12	0	21	0	339.64	0	21	0	286.57	0	21	0	400.36	0
7579	11.97	0	0	21	0	304.62	0	21	0	350.9	0	21	0	339.5	0	21	0	453.29	0
7580	11.87	0	0	21	0	314.57	0	21	0	356.99	0	21	0	346.3	0	21	0	458.56	0
7581	11.78	0	0	21	0	323.49	0	21	0	363.34	0	21	0	353.13	0	21	0	465.9	0
7582	11.69	0	0	21	0	332.25	0	21	0	370.25	0	21	0	360.41	0	21	0	475.22	0
7583	11.61	0	0	21	0	339.95	0	21	0	376.54	0	21	0	367.01	0	21	0	483.86	0
7584	11.54	0	0	21	0	345.95	0	21	0	381.39	0	21	0	372.13	0	21	0	490	0
7585	11.48	0	0	21	0	349.99	0	21	0	384.43	0	21	0	375.4	0	21	0	492.76	0
7586	11.43	0	0	21	0	353.26	0	21	0	386.8	0	21	0	378	0	21	0	494.34	0
7587	11.37	0	0	21	0	359.06	0	21	0	391.76	0	21	0	383.17	0	21	0	501.04	0
7588	11.31	0	0	21	0	362.63	0	21	0	394.55	0	21	0	386.16	0	21	0	503.52	0
7589	11.26	0	0	21	0	366.62	0	21	0	397.77	0	21	0	389.58	0	21	0	506.94	0
7590	11.2	0	0	21	0	370.51	0	21	0	400.93	0	21	0	392.93	0	21	0	510.29	0
7591	11.15	0	0	21	0	374.32	0	21	0	404.03	0	21	0	355.06	0	21	0	472.42	0
7592	11.1	0	0	21	0	377.5	0	21	0	406.52	0	21	0	303.01	0	21	0	419.86	0
7593	11.08	0	43.67	21	0	375.57	43.67	21	0	403.92	43.67	21	0	258.62	43.67	21	0	373.94	43.67
7594	11.1	0	104.5	21	0	369.02	104.5	21	0	396.72	104.5	21	0	250.6	104.5	21	0	363.37	104.5
7595	11.12	0	121.66	21	0	363.71	121.66	21	0	390.76	121.66	21	0	244.07	121.66	21	0	353.77	121.66
7596	11.18	0	212.12	21	0	351.91	212.12	21	0	378.34	212.12	21	0	257.51	212.12	21	0	364.16	212.12
7597	11.47	0	622.47	21	0	306.43	622.47	21	0	354.41	374.44	21	0	233.44	374.44	21	0	334.98	374.44
7598	11.52	0	456.16	21	0	301.66	456.16	21	0	353.83	274.4	21	0	206.34	274.4	21	0	308.39	274.4
7599	11.36	0	112.3	21	0	324.78	112.3	21	0	364.72	112.3	21	0	216.79	112.3	21	0	318.33	112.3
7600	11.25	0	77.98	21	0	336.34	77.98	21	0	371.8	77.98	21	0	223.5	77.98	21	0	325.04	77.98
7601	11.09	0	0	21	0	355.3	0	21	0	388.17	0	21	0	280.69	0	21	0	387.84	0
7602	11	0	0	21	0	364.13	0	21	0	395.26	0	21	0	342.2	0	21	0	450.88	0
7603	10.96	0	0	21	0	365.45	0	21	0	395.3	0	21	0	383.91	0	21	0	489.03	0
7604	10.9	0	0	21	0	369.9	0	21	0	398.73	0	21	0	388.05	0	21	0	493.67	0
7605	10.86	0	0	21	0	372.19	0	21	0	400.17	0	21	0	389.97	0	21	0	494.57	0
7606	10.81	0	0	21	0	374.6	0	21	0	401.82	0	21	0	392	0	21	0	496.09	0
7607	10.77	0	0	21	0	377.28	0	21	0	403.81	0	21	0	394.29	0	21	0	498.38	0
7608	10.73	0	0	21	0	379.24	0	21	0	405.12	0	21	0	395.86	0	21	0	499.44	0
7609	10.67	0	0	21	0	383.7	0	21	0	408.96	0	21	0	399.94	0	21	0	505.57	0
7610	10.64	0	0	21	0	383.29	0	21	0	407.95	0	21	0	399.16	0	21	0	502.23	0
7611	10.62	0	0	21	0	382.73	0	21	0	406.82	0	21	0	398.24	0	21	0	498.76	0
7612	10.61	0	0	21	0	380.49	0	21	0	404.01	0	21	0	395.63	0	21	0	492.07	0
7613	10.61	0	0	21	0	377.03	0	21	0	400.01	0	21	0	391.83	0	21	0	483.17	0
7614	10.61	0	0	21	0	373.37	0	21	0	395.81	0	21	0	387.82	0	21	0	474.06	0
7615	10.64	0	0	21	0	365.71	0	21	0	387.63	0	21	0	338.67	0	21	0	416.24	0
7616	10.66	0	0	21	0	360.86	0	21	0	382.28	0	21	0	278.77	0	21	0	350.73	0
7617	10.68	0	12.48	21	0	355.05	12.48	21	0	375.97	12.48	21	0	230.68	12.48	21	0	297.53	12.48
7618	10.73	0	43.67	21	0	345.49	43.67	21	0	365.93	43.67	21	0	219.82	43.67	21	0	280.55	43.67
7619	10.75	0	43.67	21	0	340.29	43.67	21	0	360.26	43.67	21	0	213.57	43.67	21	0	271.24	43.67
7620	10.82	0	107.62	21	0	328.84	107.62	21	0	348.35	107.62	21	0	227.53	107.62	21	0	281.63	107.62
7621	10.97	0	222.83	21	0	306.15	222.83	21	0	325.2	222.83	21	0	204.24	222.83	21	0	251.2	222.83
7622	10.98	0	134.13	21	0	304.33	134.13	21	0	322.94	134.13	21	0	175.46	134.13	21	0	221.91	134.13
7623	10.96	0	87.34	21	0	305.91	87.34	21	0	324.09	87.34	21	0	176.17	87.34	21	0	223.63	87.34
7624	10.94	0	34.31	21	0	308.07	34.31	21	0	325.83	34.31	21	0	177.54	34.31	21	0	224.49	34.31
7625	10.87	0	0	21	0	315.36	0	21	0	332.72	0	21	0	225.25	0	21	0	276.8	0
7626	10.85	0	0	21	0	316.35	0	21	0	333.31	0	21	0	280.26	0	21	0	332.82	0
7627	10.84	0	0	21	0	315.36	0	21	0	331.92	0	21	0	320.54	0	21	0	373.11	0
7628	10.84	0	0	21	0	313.45	0	21	0	329.63	0	21	0	318.95	0	21	0	371.01	0
7629	10.84	0	0	21	0	311.91	0	21	0	327.72	0	21	0	317.53	0	21	0	369.58	0
7630	10.84	0	0	21	0	310.33	0	21	0	325.77	0	21	0	315.95	0	21	0	368	0
7631	10.84	0	0	21	0	308.19	0	21	0	323.27	0	21	0	313.76	0	21	0	365.3	0
7632	10.84	0	0	21	0	306.58	0	21	0	321.32	0	21	0	312.07	0	21	0	363.61	0
7633	10.85	0	0	21	0	303.92	0	21	0	318.32	0	21	0	309.31	0	21	0	359.83	0
7634	10.85	0	0	21	0	302.33	0	21	0	316.39	0	21	0	307.6	0	21	0	358.13	0
7635	10.85	0	0	21	0	300.76	0	21	0	314.49	0	21	0	305.92	0	21	0	356.44	0
7636	10.85	0	0	21	0	298.66	0	21	0	312.07	0	21	0	303.7	0	21	0	353.72	0
7637	10.86	0	0	21	0	296.56	0	21	0	309.67	0	21	0	301.5	0	21	0	351	0
7638	10.87	0	0	21	0	292.88	0	21	0	305.68	0	21	0	297.7	0	21	0	345.16	0
7639	10.87	0	0	21	0	292.38	0	21	0	304.89	0	21	0	255.93	0	21	0	304.41	0
7640	10.87	0	0	21	0	291.38	0	21	0	303.6	0	21	0	200.09	0	21	0	249.09	0
7641	10.88	0	29.63	21	0	287.68	29.63	21	0	299.62	29.63	21	0	154.33	29.63	21	0	203.83	29.63
7642	10.95	0	90.46	21	0	277.23	90.46	21	0	288.89	90.46	21	0	142.79	90.46	21	0	190.25	90.46
7643	11.05	0	177.8	21	0	261.6	177.8	21	0	272.99	177.8	21	0	126.31	177.8	21	0	171.22	177.8
7644	11.61	0	980.27	21	0	180.23	980.27	21	0	226.15	588.16	21	0	105.34	588.16	21	0	147.7	588.16
7645	11.41	0	172.84	21	0	218.36	172.84	21	0	246.11	172.84	21	0	125.15	172.84	21	0	174.65	172.84
7646	11.93	0	1138.14	21	0	140	1138.14	21	0	202.96	682.7	21	0	55.48	682.7	21	0	107.03	682.7
7647	12.5	0	1434.44	21	0	65.84	1434.44	21	0	156.55	860.13	21	0	8.63	860.13	21	0	54.56	860.13
7648	12.3	0	479.44	21	0	107.33	479.44	21	0	181.19	287.85	21	0	32.91	287.85	21	0	78.84	287.85
7649	11.94	0	0	21	0	160.7	0	21	0	214.1	0	21	0	106.63	0	21	0	155.62	0
7650	11.73	0	0	21	0	188.16	0	21	0	233.05	0	21	0	180.01	0	21	0	236.14	0
7651	11.63	0	0	21	0	200.6	0	21	0	240.62	0	21	0	229.25	0	21	0	286.91	0
7652	11.55	0	0	21	0	211.22	0	21	0	248.14	0	21	0	237.47	0	21	0	299.22	0
7653	11.54	0	0	21	0	211.55	0	21	0	246.38	0	21	0	236.2	0	21	0	294.37	0
7654	11.51	0	0	21	0	215.35	0	21	0	248.66	0	21	0	238.85	0	21	0	298.04	0
7655	11.49	0	0	21	0	217.47	0	21	0	249.59	0	21	0	240.08	0	21	0	299.27	0
7656	11.46	0	0	21	0	221.83	0	21	0	252.97	0	21	0	243.72	0	21	0	305.47	0
7657	11.44	0	0	21	0	224.4	0	21	0	254.67	0	21	0	245.67	0	21	0	308.43	0
7658	11.43	0	0	21	0	224.69	0	21	0	254.19	0	21	0	245.41	0	21	0	307.15	0
7659	11.42	0	0	21	0	225.98	0	21	0	254.75	0	21	0	246.18	0	21	0	307.92	0
7660	11.37	0	0	21	0	233.13	0	21	0	261.2	0	21	0	252.83	0	21	0	320.19	0
7661	11.38	0	0	21	0	231.28	0	21	0	258.69	0	21	0	250.52	0	21	0	314.82	0
7662	11.37	0	0	21	0	233.09	0	21	0	259.86	0	21	0	251.88	0	21	0	316.68	0
7663	11.36	0	0	21	0	233.37	0	21	0	259.51	0	21	0	210.56	0	21	0	274.34	0
7664	11.35	0	0	21	0	234.71	0	21	0	260.25	0	21	0	156.75	0	21	0	220.53	0
7665	11.34	0	17.16	21	0	236.08	17.16	21	0	261.03	17.16	21	0	115.75	17.16	21	0	181.06	17.16
7666	11.34	0	73.31	21	0	234.78	73.31	21	0	259.15	73.31	21	0	113.05	73.31	21	0	181.43	73.31
7667	11.51	0	259.14	21	0	210.09	259.14	21	0	233.89	259.14	21	0	87.21	259.14	21	0	149.46	259.14
7668	11.54	0	143.49	21	0	207.28	143.49	21	0	230.53	143.49	21	0	109.72	143.49	21	0	167.89	143.49
7669	11.56	0	129.45	21	0	206.36	129.45	21	0	229.08	129.45	21	0	108.12	129.45	21	0	165.27	129.45
7670	11.55	0	116.98	21	0	207.88	116.98	21	0	230.07	116.98	21	0	82.59	116.98	21	0	140.76	116.98
7671	11.58	0	153.61	21	0	203.71	153.61	21	0	225.39	153.61	21	0	77.47	153.61	21	0	135.13	153.61
7672	12.26	0	1201.11	21	0	105.5	1201.11	21	0	170.17	720.69	21	0	21.88	720.69	21	0	78.52	720.69
7673	11.87	0	0	21	0	173.58	0	21	0	214.94	0	21	0	107.49	0	21	0	170.25	0
7674	11.68	0	0	21	0	198.38	0	21	0	233.07	0	21	0	180.03	0	21	0	248.91	0
7675	11.61	0	0	21	0	207.03	0	21	0	238.22	0	21	0	226.85	0	21	0	294.71	0
7676	11.55	0	0	21	0	214.66	0	21	0	243.67	0	21	0	233.01	0	21	0	302.4	0
7677	11.5	0	0	21	0	220.55	0	21	0	248.07	0	21	0	237.88	0	21	0	308.81	0
7678	11.45	0	0	21	0	227.63	0	21	0	254.03	0	21	0	244.22	0	21	0	318.71	0
7679	11.41	0	0	21	0	232.1	0	21	0	257.61	0	21	0	248.1	0	21	0	324.13	0
7680	11.41	0	0	21	0	232.03	0	21	0	256.79	0	21	0	247.55	0	21	0	321.02	0
7681	11.36	0	0	21	0	237.66	0	21	0	261.76	0	21	0	252.76	0	21	0	329.29	0
7682	11.36	0	0	21	0	237.99	0	21	0	261.47	0	21	0	252.69	0	21	0	327.18	0
7683	11.34	0	0	21	0	240.33	0	21	0	263.24	0	21	0	254.67	0	21	0	329.17	0
7684	11.29	0	0	21	0	245.86	0	21	0	268.22	0	21	0	259.85	0	21	0	337.41	0
