Stunde im Jahr [h]	Var07.1.Raumlufttemperatur [C]	Var07.1.Trans.Strahlung.Fenster [W/m2]	Var07.1.Wärmeleitung.Fenster [W/m2]	Var07.2.Raumlufttemperatur [C]	Var07.2.Trans.Strahlung.Fenster [W/m2]	Var07.2.Wärmeleitung.Fenster [W/m2]	Var07.3.Raumlufttemperatur [C]	Var07.3.Trans.Strahlung.Fenster [W/m2]	Var07.3.Wärmeleitung.Fenster [W/m2]
7514	24.03	0	4.28	0	0	0	20	0	0
7515	24.01	0	4.27	0	0	0	20	0	0
7516	24	0	4.25	0	0	0	20	0	0
7517	23.98	0	4.23	0	0	0	20	0	0
7518	23.97	0	4.22	0	0	0	20	0	0
7519	23.95	0	4.2	0	0	0	20	0	0
7520	23.93	0	4.18	0	0	0	20	0	0
7521	24.28	0	-6.07	0	0	0	20	0	0
7522	24.31	0	-6.04	0	0	0	20	0	0
7523	24.31	0	-6.03	0	0	0	20	0	0
7524	24.32	0	-6.02	0	0	0	20	0	0
7525	24.34	0	-6.01	0	0	0	20	0	0
7526	24.35	0	-5.99	0	0	0	20	0	0
7527	24.37	0	-5.97	0	0	0	20	0	0
7528	24.39	0	-5.95	0	0	0	20	0	0
7529	24.41	0	-5.92	0	0	0	20	0	0
7530	24.44	0	-5.9	0	0	0	20	0	0
7531	24.1	0	4.36	0	0	0	20	0	0
7532	24.07	0	4.33	0	0	0	20	0	0
7533	24.07	0	4.33	0	0	0	20	0	0
7534	24.07	0	4.33	0	0	0	20	0	0
7535	24.07	0	4.32	0	0	0	20	0	0
7536	24.06	0	4.31	0	0	0	20	0	0
7537	24.04	0	4.3	0	0	0	20	0	0
7538	24.03	0	4.28	0	0	0	20	0	0
7539	24.01	0	4.27	0	0	0	20	0	0
7540	24	0	4.25	0	0	0	20	0	0
7541	23.98	0	4.23	0	0	0	20	0	0
7542	23.97	0	4.22	0	0	0	20	0	0
7543	23.95	0	4.2	0	0	0	20	0	0
7544	23.93	0	4.18	0	0	0	20	0	0
7545	24.28	0	-6.07	0	0	0	20	0	0
7546	24.31	0	-6.04	0	0	0	20	0	0
7547	24.31	0	-6.03	0	0	0	20	0	0
7548	24.32	0	-6.02	0	0	0	20	0	0
7549	24.34	0	-6.01	0	0	0	20	0	0
7550	24.35	0	-5.99	0	0	0	20	0	0
7551	24.37	0	-5.97	0	0	0	20	0	0
7552	24.39	0	-5.95	0	0	0	20	0	0
7553	24.41	0	-5.92	0	0	0	20	0	0
7554	24.44	0	-5.9	0	0	0	20	0	0
7555	24.1	0	4.36	0	0	0	20	0	0
7556	24.07	0	4.33	0	0	0	20	0	0
7557	24.07	0	4.33	0	0	0	20	0	0
7558	24.07	0	4.33	0	0	0	20	0	0
7559	24.07	0	4.32	0	0	0	20	0	0
7560	24.06	0	4.31	0	0	0	20	0	0
7561	24.04	0	4.3	0	0	0	20	0	0
7562	24.03	0	4.28	0	0	0	20	0	0
7563	24.01	0	4.27	0	0	0	20	0	0
7564	24	0	4.25	0	0	0	20	0	0
7565	23.98	0	4.23	0	0	0	20	0	0
7566	23.97	0	4.22	0	0	0	20	0	0
7567	23.95	0	4.2	0	0	0	20	0	0
7568	23.93	0	4.18	0	0	0	20	0	0
7569	24.28	0	-6.07	0	0	0	20	0	0
7570	24.31	0	-6.04	0	0	0	20	0	0
7571	24.31	0	-6.03	0	0	0	20	0	0
7572	24.32	0	-6.02	0	0	0	20	0	0
7573	24.34	0	-6.01	0	0	0	20	0	0
7574	24.35	0	-5.99	0	0	0	20	0	0
7575	24.37	0	-5.97	0	0	0	20	0	0
7576	24.39	0	-5.95	0	0	0	20	0	0
7577	24.41	0	-5.92	0	0	0	20	0	0
7578	24.44	0	-5.9	0	0	0	20	0	0
7579	24.1	0	4.36	0	0	0	20	0	0
7580	24.07	0	4.33	0	0	0	20	0	0
7581	24.07	0	4.33	0	0	0	20	0	0
7582	24.07	0	4.33	0	0	0	20	0	0
7583	24.07	0	4.32	0	0	0	20	0	0
7584	24.06	0	4.31	0	0	0	20	0	0
7585	24.04	0	4.3	0	0	0	20	0	0
7586	24.03	0	4.28	0	0	0	20	0	0
7587	24.01	0	4.27	0	0	0	20	0	0
7588	24	0	4.25	0	0	0	20	0	0
7589	23.98	0	4.23	0	0	0	20	0	0
7590	23.97	0	4.22	0	0	0	20	0	0
7591	23.95	0	4.2	0	0	0	20	0	0
7592	23.93	0	4.18	0	0	0	20	0	0
7593	24.28	0	-6.07	0	0	0	20	0	0
7594	24.31	0	-6.04	0	0	0	20	0	0
7595	24.31	0	-6.03	0	0	0	20	0	0
7596	24.32	0	-6.02	0	0	0	20	0	0
7597	24.34	0	-6.01	0	0	0	20	0	0
7598	24.35	0	-5.99	0	0	0	20	0	0
7599	24.37	0	-5.97	0	0	0	20	0	0
7600	24.39	0	-5.95	0	0	0	20	0	0
7601	24.41	0	-5.92	0	0	0	20	0	0
7602	24.44	0	-5.9	0	0	0	20	0	0
7603	24.1	0	4.36	0	0	0	20	0	0
7604	24.07	0	4.33	0	0	0	20	0	0
7605	24.07	0	4.33	0	0	0	20	0	0
7606	24.07	0	4.33	0	0	0	20	0	0
7607	24.07	0	4.32	0	0	0	20	0	0
7608	24.06	0	4.31	0	0	0	20	0	0
7609	24.04	0	4.3	0	0	0	20	0	0
7610	24.03	0	4.28	0	0	0	20	0	0
7611	24.01	0	4.27	0	0	0	20	0	0
7612	24	0	4.25	0	0	0	20	0	0
7613	23.98	0	4.23	0	0	0	20	0	0
7614	23.97	0	4.22	0	0	0	20	0	0
7615	23.95	0	4.2	0	0	0	20	0	0
7616	23.93	0	4.18	0	0	0	20	0	0
7617	24.28	0	-6.07	0	0	0	20	0	0
7618	24.31	0	-6.04	0	0	0	20	0	0
7619	24.31	0	-6.03	0	0	0	20	0	0
7620	24.32	0	-6.02	0	0	0	20	0	0
7621	24.34	0	-6.01	0	0	0	20	0	0
7622	24.35	0	-5.99	0	0	0	20	0	0
7623	24.37	0	-5.97	0	0	0	20	0	0
7624	24.39	0	-5.95	0	0	0	20	0	0
7625	24.41	0	-5.92	0	0	0	20	0	0
7626	24.44	0	-5.9	0	0	0	20	0	0
7627	24.1	0	4.36	0	0	0	20	0	0
7628	24.07	0	4.33	0	0	0	20	0	0
7629	24.07	0	4.33	0	0	0	20	0	0
7630	24.07	0	4.33	0	0	0	20	0	0
7631	24.07	0	4.32	0	0	0	20	0	0
7632	24.06	0	4.31	0	0	0	20	0	0
7633	24.04	0	4.3	0	0	0	20	0	0
7634	24.03	0	4.28	0	0	0	20	0	0
7635	24.01	0	4.27	0	0	0	20	0	0
7636	24	0	4.25	0	0	0	20	0	0
7637	23.98	0	4.23	0	0	0	20	0	0
7638	23.97	0	4.22	0	0	0	20	0	0
7639	23.95	0	4.2	0	0	0	20	0	0
7640	23.93	0	4.18	0	0	0	20	0	0
7641	24.28	0	-6.07	0	0	0	20	0	0
7642	24.31	0	-6.04	0	0	0	20	0	0
7643	24.31	0	-6.03	0	0	0	20	0	0
7644	24.32	0	-6.02	0	0	0	20	0	0
7645	24.34	0	-6.01	0	0	0	20	0	0
7646	24.35	0	-5.99	0	0	0	20	0	0
7647	24.37	0	-5.97	0	0	0	20	0	0
7648	24.39	0	-5.95	0	0	0	20	0	0
7649	24.41	0	-5.92	0	0	0	20	0	0
7650	24.44	0	-5.9	0	0	0	20	0	0
7651	24.1	0	4.36	0	0	0	20	0	0
7652	24.07	0	4.33	0	0	0	20	0	0
7653	24.07	0	4.33	0	0	0	20	0	0
7654	24.07	0	4.33	0	0	0	20	0	0
7655	24.07	0	4.32	0	0	0	20	0	0
7656	24.06	0	4.31	0	0	0	20	0	0
7657	24.04	0	4.3	0	0	0	20	0	0
7658	24.03	0	4.28	0	0	0	20	0	0
7659	24.01	0	4.27	0	0	0	20	0	0
7660	24	0	4.25	0	0	0	20	0	0
7661	23.98	0	4.23	0	0	0	20	0	0
7662	23.97	0	4.22	0	0	0	20	0	0
7663	23.95	0	4.2	0	0	0	20	0	0
7664	23.93	0	4.18	0	0	0	20	0	0
7665	24.28	0	-6.07	0	0	0	20	0	0
7666	24.31	0	-6.04	0	0	0	20	0	0
7667	24.31	0	-6.03	0	0	0	20	0	0
7668	24.32	0	-6.02	0	0	0	20	0	0
7669	24.34	0	-6.01	0	0	0	20	0	0
7670	24.35	0	-5.99	0	0	0	20	0	0
7671	24.37	0	-5.97	0	0	0	20	0	0
7672	24.39	0	-5.95	0	0	0	20	0	0
7673	24.41	0	-5.92	0	0	0	20	0	0
7674	24.44	0	-5.9	0	0	0	20	0	0
7675	24.1	0	4.36	0	0	0	20	0	0
7676	24.07	0	4.33	0	0	0	20	0	0
7677	24.07	0	4.33	0	0	0	20	0	0
7678	24.07	0	4.33	0	0	0	20	0	0
7679	24.07	0	4.32	0	0	0	20	0	0
7680	24.06	0	4.31	0	0	0	20	0	0
7681	24.04	0	4.3	0	0	0	20	0	0
7682	24.03	0	4.28	0	0	0	20	0	0
7683	24.01	0	4.27	0	0	0	20	0	0
7684	24	0	4.25	0	0	0	20	0	0
7685	23.98	0	4.23	0	0	0	20	0	0
7686	23.97	0	4.22	0	0	0	20	0	0
7687	23.95	0	4.2	0	0	0	20	0	0
7688	23.93	0	4.18	0	0	0	20	0	0
7689	24.28	0	-6.07	0	0	0	20	0	0
7690	24.31	0	-6.04	0	0	0	20	0	0
7691	24.31	0	-6.03	0	0	0	20	0	0
7692	24.32	0	-6.02	0	0	0	20	0	0
7693	24.34	0	-6.01	0	0	0	20	0	0
7694	24.35	0	-5.99	0	0	0	20	0	0
7695	24.37	0	-5.97	0	0	0	20	0	0
7696	24.39	0	-5.95	0	0	0	20	0	0
7697	24.41	0	-5.92	0	0	0	20	0	0
7698	24.44	0	-5.9	0	0	0	20	0	0
7699	24.1	0	4.36	0	0	0	20	0	0
7700	24.07	0	4.33	0	0	0	20	0	0
7701	24.07	0	4.33	0	0	0	20	0	0
7702	24.07	0	4.33	0	0	0	20	0	0
7703	24.07	0	4.32	0	0	0	20	0	0
7704	24.06	0	4.31	0	0	0	20	0	0
7705	24.04	0	4.3	0	0	0	20	0	0
7706	24.03	0	4.28	0	0	0	20	0	0
7707	24.01	0	4.27	0	0	0	20	0	0
7708	24	0	4.25	0	0	0	20	0	0
7709	23.98	0	4.23	0	0	0	20	0	0
7710	23.97	0	4.22	0	0	0	20	0	0
7711	23.95	0	4.2	0	0	0	20	0	0
7712	23.93	0	4.18	0	0	0	20	0	0
7713	24.28	0	-6.07	0	0	0	20	0	0
7714	24.31	0	-6.04	0	0	0	20	0	0
7715	24.31	0	-6.03	0	0	0	20	0	0
7716	24.32	0	-6.02	0	0	0	20	0	0
7717	24.34	0	-6.01	0	0	0	20	0	0
7718	24.35	0	-5.99	0	0	0	20	0	0
7719	24.37	0	-5.97	0	0	0	20	0	0
7720	24.39	0	-5.95	0	0	0	20	0	0
7721	24.41	0	-5.92	0	0	0	20	0	0
7722	24.44	0	-5.9	0	0	0	20	0	0
7723	24.1	0	4.36	0	0	0	20	0	0
7724	24.07	0	4.33	0	0	0	20	0	0
7725	24.07	0	4.33	0	0	0	20	0	0
7726	24.07	0	4.33	0	0	0	20	0	0
7727	24.07	0	4.32	0	0	0	20	0	0
7728	24.06	0	4.31	0	0	0	20	0	0
7729	24.04	0	4.3	0	0	0	20	0	0
7730	24.03	0	4.28	0	0	0	20	0	0
7731	24.01	0	4.27	0	0	0	20	0	0
7732	24	0	4.25	0	0	0	20	0	0
7733	23.98	0	4.23	0	0	0	20	0	0
7734	23.97	0	4.22	0	0	0	20	0	0
7735	23.95	0	4.2	0	0	0	20	0	0
7736	23.93	0	4.18	0	0	0	20	0	0
7737	24.28	0	-6.07	0	0	0	20	0	0
7738	24.31	0	-6.04	0	0	0	20	0	0
7739	24.31	0	-6.03	0	0	0	20	0	0
7740	24.32	0	-6.02	0	0	0	20	0	0
7741	24.34	0	-6.01	0	0	0	20	0	0
7742	24.35	0	-5.99	0	0	0	20	0	0
7743	24.37	0	-5.97	0	0	0	20	0	0
7744	24.39	0	-5.95	0	0	0	20	0	0
7745	24.41	0	-5.92	0	0	0	20	0	0
7746	24.44	0	-5.9	0	0	0	20	0	0
7747	24.1	0	4.36	0	0	0	20	0	0
7748	24.07	0	4.33	0	0	0	20	0	0
7749	24.07	0	4.33	0	0	0	20	0	0
7750	24.07	0	4.33	0	0	0	20	0	0
7751	24.07	0	4.32	0	0	0	20	0	0
7752	24.06	0	4.31	0	0	0	20	0	0
7753	24.04	0	4.3	0	0	0	20	0	0
7754	24.03	0	4.28	0	0	0	20	0	0
7755	24.01	0	4.27	0	0	0	20	0	0
7756	24	0	4.25	0	0	0	20	0	0
7757	23.98	0	4.23	0	0	0	20	0	0
7758	23.97	0	4.22	0	0	0	20	0	0
7759	23.95	0	4.2	0	0	0	20	0	0
7760	23.93	0	4.18	0	0	0	20	0	0
7761	24.28	0	-6.07	0	0	0	20	0	0
7762	24.31	0	-6.04	0	0	0	20	0	0
7763	24.31	0	-6.03	0	0	0	20	0	0
7764	24.32	0	-6.02	0	0	0	20	0	0
7765	24.34	0	-6.01	0	0	0	20	0	0
7766	24.35	0	-5.99	0	0	0	20	0	0
7767	24.37	0	-5.97	0	0	0	20	0	0
7768	24.39	0	-5.95	0	0	0	20	0	0
7769	24.41	0	-5.92	0	0	0	20	0	0
7770	24.44	0	-5.9	0	0	0	20	0	0
7771	24.1	0	4.36	0	0	0	20	0	0
7772	24.07	0	4.33	0	0	0	20	0	0
7773	24.07	0	4.33	0	0	0	20	0	0
7774	24.07	0	4.33	0	0	0	20	0	0
7775	24.07	0	4.32	0	0	0	20	0	0
7776	24.06	0	4.31	0	0	0	20	0	0
7777	24.04	0	4.3	0	0	0	20	0	0
7778	24.03	0	4.28	0	0	0	20	0	0
7779	24.01	0	4.27	0	0	0	20	0	0
7780	24	0	4.25	0	0	0	20	0	0
7781	23.98	0	4.23	0	0	0	20	0	0
7782	23.97	0	4.22	0	0	0	20	0	0
7783	23.95	0	4.2	0	0	0	20	0	0
7784	23.93	0	4.18	0	0	0	20	0	0
7785	24.28	0	-6.07	0	0	0	20	0	0
7786	24.31	0	-6.04	0	0	0	20	0	0
7787	24.31	0	-6.03	0	0	0	20	0	0
7788	24.32	0	-6.02	0	0	0	20	0	0
7789	24.34	0	-6.01	0	0	0	20	0	0
7790	24.35	0	-5.99	0	0	0	20	0	0
7791	24.37	0	-5.97	0	0	0	20	0	0
7792	24.39	0	-5.95	0	0	0	20	0	0
7793	24.41	0	-5.92	0	0	0	20	0	0
7794	24.44	0	-5.9	0	0	0	20	0	0
7795	24.1	0	4.36	0	0	0	20	0	0
7796	24.07	0	4.33	0	0	0	20	0	0
7797	24.07	0	4.33	0	0	0	20	0	0
7798	24.07	0	4.33	0	0	0	20	0	0
7799	24.07	0	4.32	0	0	0	20	0	0
7800	24.06	0	4.31	0	0	0	20	0	0
7801	24.04	0	4.3	0	0	0	20	0	0
7802	24.03	0	4.28	0	0	0	20	0	0
7803	24.01	0	4.27	0	0	0	20	0	0
7804	24	0	4.25	0	0	0	20	0	0
7805	23.98	0	4.23	0	0	0	20	0	0
7806	23.97	0	4.22	0	0	0	20	0	0
7807	23.95	0	4.2	0	0	0	20	0	0
7808	23.93	0	4.18	0	0	0	20	0	0
7809	24.28	0	-6.07	0	0	0	20	0	0
7810	24.31	0	-6.04	0	0	0	20	0	0
7811	24.31	0	-6.03	0	0	0	20	0	0
7812	24.32	0	-6.02	0	0	0	20	0	0
7813	24.34	0	-6.01	0	0	0	20	0	0
7814	24.35	0	-5.99	0	0	0	20	0	0
7815	24.37	0	-5.97	0	0	0	20	0	0
7816	24.39	0	-5.95	0	0	0	20	0	0
7817	24.41	0	-5.92	0	0	0	20	0	0
7818	24.44	0	-5.9	0	0	0	20	0	0
7819	24.1	0	4.36	0	0	0	20	0	0
7820	24.07	0	4.33	0	0	0	20	0	0
7821	24.07	0	4.33	0	0	0	20	0	0
7822	24.07	0	4.33	0	0	0	20	0	0
7823	24.07	0	4.32	0	0	0	20	0	0
7824	24.06	0	4.31	0	0	0	20	0	0
7825	24.04	0	4.3	0	0	0	20	0	0
7826	24.03	0	4.28	0	0	0	20	0	0
7827	24.01	0	4.27	0	0	0	20	0	0
7828	24	0	4.25	0	0	0	20	0	0
7829	23.98	0	4.23	0	0	0	20	0	0
7830	23.97	0	4.22	0	0	0	20	0	0
7831	23.95	0	4.2	0	0	0	20	0	0
7832	23.93	0	4.18	0	0	0	20	0	0
7833	24.28	0	-6.07	0	0	0	20	0	0
7834	24.31	0	-6.04	0	0	0	20	0	0
7835	24.31	0	-6.03	0	0	0	20	0	0
7836	24.32	0	-6.02	0	0	0	20	0	0
7837	24.34	0	-6.01	0	0	0	20	0	0
7838	24.35	0	-5.99	0	0	0	20	0	0
7839	24.37	0	-5.97	0	0	0	20	0	0
7840	24.39	0	-5.95	0	0	0	20	0	0
7841	24.41	0	-5.92	0	0	0	20	0	0
7842	24.44	0	-5.9	0	0	0	20	0	0
7843	24.1	0	4.36	0	0	0	20	0	0
7844	24.07	0	4.33	0	0	0	20	0	0
7845	24.07	0	4.33	0	0	0	20	0	0
7846	24.07	0	4.33	0	0	0	20	0	0
7847	24.07	0	4.32	0	0	0	20	0	0
7848	24.06	0	4.31	0	0	0	20	0	0
7849	24.04	0	4.3	0	0	0	20	0	0
7850	24.03	0	4.28	0	0	0	20	0	0
7851	24.01	0	4.27	0	0	0	20	0	0
7852	24	0	4.25	0	0	0	20	0	0
7853	23.98	0	4.23	0	0	0	20	0	0
7854	23.97	0	4.22	0	0	0	20	0	0
7855	23.95	0	4.2	0	0	0	20	0	0
7856	23.93	0	4.18	0	0	0	20	0	0
7857	24.28	0	-6.07	0	0	0	20	0	0
7858	24.31	0	-6.04	0	0	0	20	0	0
7859	24.31	0	-6.03	0	0	0	20	0	0
7860	24.32	0	-6.02	0	0	0	20	0	0
7861	24.34	0	-6.01	0	0	0	20	0	0
7862	24.35	0	-5.99	0	0	0	20	0	0
7863	24.37	0	-5.97	0	0	0	20	0	0
7864	24.39	0	-5.95	0	0	0	20	0	0
7865	24.41	0	-5.92	0	0	0	20	0	0
7866	24.44	0	-5.9	0	0	0	20	0	0
7867	24.1	0	4.36	0	0	0	20	0	0
7868	24.07	0	4.33	0	0	0	20	0	0
7869	24.07	0	4.33	0	0	0	20	0	0
7870	24.07	0	4.33	0	0	0	20	0	0
7871	24.07	0	4.32	0	0	0	20	0	0
7872	24.06	0	4.31	0	0	0	20	0	0
7873	24.04	0	4.3	0	0	0	20	0	0
7874	24.03	0	4.28	0	0	0	20	0	0
7875	24.01	0	4.27	0	0	0	20	0	0
7876	24	0	4.25	0	0	0	20	0	0
7877	23.98	0	4.23	0	0	0	20	0	0
7878	23.97	0	4.22	0	0	0	20	0	0
7879	23.95	0	4.2	0	0	0	20	0	0
7880	23.93	0	4.18	0	0	0	20	0	0
7881	24.28	0	-6.07	0	0	0	20	0	0
7882	24.31	0	-6.04	0	0	0	20	0	0
7883	24.31	0	-6.03	0	0	0	20	0	0
7884	24.32	0	-6.02	0	0	0	20	0	0
7885	24.34	0	-6.01	0	0	0	20	0	0
7886	24.35	0	-5.99	0	0	0	20	0	0
7887	24.37	0	-5.97	0	0	0	20	0	0
7888	24.39	0	-5.95	0	0	0	20	0	0
7889	24.41	0	-5.92	0	0	0	20	0	0
7890	24.44	0	-5.9	0	0	0	20	0	0
7891	24.1	0	4.36	0	0	0	20	0	0
7892	24.07	0	4.33	0	0	0	20	0	0
7893	24.07	0	4.33	0	0	0	20	0	0
7894	24.07	0	4.33	0	0	0	20	0	0
7895	24.07	0	4.32	0	0	0	20	0	0
7896	24.06	0	4.31	0	0	0	20	0	0
7897	24.04	0	4.3	0	0	0	20	0	0
7898	24.03	0	4.28	0	0	0	20	0	0
7899	24.01	0	4.27	0	0	0	20	0	0
7900	24	0	4.25	0	0	0	20	0	0
7901	23.98	0	4.23	0	0	0	20	0	0
7902	23.97	0	4.22	0	0	0	20	0	0
7903	23.95	0	4.2	0	0	0	20	0	0
7904	23.93	0	4.18	0	0	0	20	0	0
7905	24.28	0	-6.07	0	0	0	20	0	0
7906	24.31	0	-6.04	0	0	0	20	0	0
7907	24.31	0	-6.03	0	0	0	20	0	0
7908	24.32	0	-6.02	0	0	0	20	0	0
7909	24.34	0	-6.01	0	0	0	20	0	0
7910	24.35	0	-5.99	0	0	0	20	0	0
7911	24.37	0	-5.97	0	0	0	20	0	0
7912	24.39	0	-5.95	0	0	0	20	0	0
7913	24.41	0	-5.92	0	0	0	20	0	0
7914	24.44	0	-5.9	0	0	0	20	0	0
7915	24.1	0	4.36	0	0	0	20	0	0
7916	24.07	0	4.33	0	0	0	20	0	0
7917	24.07	0	4.33	0	0	0	20	0	0
7918	24.07	0	4.33	0	0	0	20	0	0
7919	24.07	0	4.32	0	0	0	20	0	0
7920	24.06	0	4.31	0	0	0	20	0	0
7921	24.04	0	4.3	0	0	0	20	0	0
7922	24.03	0	4.28	0	0	0	20	0	0
7923	24.01	0	4.27	0	0	0	20	0	0
7924	24	0	4.25	0	0	0	20	0	0
7925	23.98	0	4.23	0	0	0	20	0	0
7926	23.97	0	4.22	0	0	0	20	0	0
7927	23.95	0	4.2	0	0	0	20	0	0
7928	23.93	0	4.18	0	0	0	20	0	0
7929	24.28	0	-6.07	0	0	0	20	0	0
7930	24.31	0	-6.04	0	0	0	20	0	0
7931	24.31	0	-6.03	0	0	0	20	0	0
7932	24.32	0	-6.02	0	0	0	20	0	0
7933	24.34	0	-6.01	0	0	0	20	0	0
7934	24.35	0	-5.99	0	0	0	20	0	0
7935	24.37	0	-5.97	0	0	0	20	0	0
7936	24.39	0	-5.95	0	0	0	20	0	0
7937	24.41	0	-5.92	0	0	0	20	0	0
7938	24.44	0	-5.9	0	0	0	20	0	0
7939	24.1	0	4.36	0	0	0	20	0	0
7940	24.07	0	4.33	0	0	0	20	0	0
7941	24.07	0	4.33	0	0	0	20	0	0
7942	24.07	0	4.33	0	0	0	20	0	0
7943	24.07	0	4.32	0	0	0	20	0	0
7944	24.06	0	4.31	0	0	0	20	0	0
7945	24.04	0	4.3	0	0	0	20	0	0
7946	24.03	0	4.28	0	0	0	20	0	0
7947	24.01	0	4.27	0	0	0	20	0	0
7948	24	0	4.25	0	0	0	20	0	0
7949	23.98	0	4.23	0	0	0	20	0	0
7950	23.97	0	4.22	0	0	0	20	0	0
7951	23.95	0	4.2	0	0	0	20	0	0
7952	23.93	0	4.18	0	0	0	20	0	0
7953	24.28	0	-6.07	0	0	0	20	0	0
7954	24.31	0	-6.04	0	0	0	20	0	0
7955	24.31	0	-6.03	0	0	0	20	0	0
7956	24.32	0	-6.02	0	0	0	20	0	0
7957	24.34	0	-6.01	0	0	0	20	0	0
7958	24.35	0	-5.99	0	0	0	20	0	0
7959	24.37	0	-5.97	0	0	0	20	0	0
7960	24.39	0	-5.95	0	0	0	20	0	0
7961	24.41	0	-5.92	0	0	0	20	0	0
7962	24.44	0	-5.9	0	0	0	20	0	0
7963	24.1	0	4.36	0	0	0	20	0	0
7964	24.07	0	4.33	0	0	0	20	0	0
7965	24.07	0	4.33	0	0	0	20	0	0
7966	24.07	0	4.33	0	0	0	20	0	0
7967	24.07	0	4.32	0	0	0	20	0	0
7968	24.06	0	4.31	0	0	0	20	0	0
7969	24.04	0	4.3	0	0	0	20	0	0
7970	24.03	0	4.28	0	0	0	20	0	0
7971	24.01	0	4.27	0	0	0	20	0	0
7972	24	0	4.25	0	0	0	20	0	0
7973	23.98	0	4.23	0	0	0	20	0	0
7974	23.97	0	4.22	0	0	0	20	0	0
7975	23.95	0	4.2	0	0	0	20	0	0
7976	23.93	0	4.18	0	0	0	20	0	0
7977	24.28	0	-6.07	0	0	0	20	0	0
7978	24.31	0	-6.04	0	0	0	20	0	0
7979	24.31	0	-6.03	0	0	0	20	0	0
7980	24.32	0	-6.02	0	0	0	20	0	0
7981	24.34	0	-6.01	0	0	0	20	0	0
7982	24.35	0	-5.99	0	0	0	20	0	0
7983	24.37	0	-5.97	0	0	0	20	0	0
7984	24.39	0	-5.95	0	0	0	20	0	0
7985	24.41	0	-5.92	0	0	0	20	0	0
7986	24.44	0	-5.9	0	0	0	20	0	0
7987	24.1	0	4.36	0	0	0	20	0	0
7988	24.07	0	4.33	0	0	0	20	0	0
7989	24.07	0	4.33	0	0	0	20	0	0
7990	24.07	0	4.33	0	0	0	20	0	0
7991	24.07	0	4.32	0	0	0	20	0	0
7992	24.06	0	4.31	0	0	0	20	0	0
7993	24.04	0	4.3	0	0	0	20	0	0
7994	24.03	0	4.28	0	0	0	20	0	0
7995	24.01	0	4.27	0	0	0	20	0	0
7996	24	0	4.25	0	0	0	20	0	0
7997	23.98	0	4.23	0	0	0	20	0	0
7998	23.97	0	4.22	0	0	0	20	0	0
7999	23.95	0	4.2	0	0	0	20	0	0
8000	23.93	0	4.18	0	0	0	20	0	0
8001	24.28	0	-6.07	0	0	0	20	0	0
8002	24.31	0	-6.04	0	0	0	20	0	0
8003	24.31	0	-6.03	0	0	0	20	0	0
8004	24.32	0	-6.02	0	0	0	20	0	0
8005	24.34	0	-6.01	0	0	0	20	0	0
8006	24.35	0	-5.99	0	0	0	20	0	0
8007	24.37	0	-5.97	0	0	0	20	0	0
8008	24.39	0	-5.95	0	0	0	20	0	0
8009	24.41	0	-5.92	0	0	0	20	0	0
8010	24.44	0	-5.9	0	0	0	20	0	0
8011	24.1	0	4.36	0	0	0	20	0	0
8012	24.07	0	4.33	0	0	0	20	0	0
8013	24.07	0	4.33	0	0	0	20	0	0
8014	24.07	0	4.33	0	0	0	20	0	0
8015	24.07	0	4.32	0	0	0	20	0	0
8016	24.06	0	4.31	0	0	0	20	0	0
8017	24.04	0	4.3	0	0	0	20	0	0
8018	24.03	0	4.28	0	0	0	20	0	0
8019	24.01	0	4.27	0	0	0	20	0	0
8020	24	0	4.25	0	0	0	20	0	0
8021	23.98	0	4.23	0	0	0	20	0	0
8022	23.97	0	4.22	0	0	0	20	0	0
8023	23.95	0	4.2	0	0	0	20	0	0
8024	23.93	0	4.18	0	0	0	20	0	0
8025	24.28	0	-6.07	0	0	0	20	0	0
8026	24.31	0	-6.04	0	0	0	20.28	92.93	-0.65
8027	24.31	0	-6.03	0	0	0	20.49	107.38	-0.51
8028	24.32	0	-6.02	0	0	0	20.66	114.71	-0.37
8029	24.34	0	-6.01	0	0	0	20.79	114.48	-0.23
8030	24.35	0	-5.99	0	0	0	20.88	106.77	-0.09
8031	24.37	0	-5.97	0	0	0	20.93	92.14	0.05
8032	24.39	0	-5.95	0	0	0	20.71	0	0.76
8033	24.41	0	-5.92	0	0	0	20.61	0	0.65
8034	24.44	0	-5.9	0	0	0	20.55	0	0.59
8035	24.1	0	4.36	0	0	0	20.52	0	0.56
8036	24.07	0	4.33	0	0	0	20.5	0	0.53
8037	24.07	0	4.33	0	0	0	20.48	0	0.52
8038	24.07	0	4.33	0	0	0	20.48	0	0.51
8039	24.07	0	4.32	0	0	0	20.47	0	0.5
8040	24.06	0	4.31	0	0	0	20.47	0	0.5
8041	24.04	0	4.3	0	0	0	20.46	0	0.5
8042	24.03	0	4.28	0	0	0	20.46	0	0.49
8043	24.01	0	4.27	0	0	0	20.46	0	0.49
8044	24	0	4.25	0	0	0	20.45	0	0.49
8045	23.98	0	4.23	0	0	0	20.45	0	0.49
8046	23.97	0	4.22	0	0	0	20.45	0	0.48
8047	23.95	0	4.2	0	0	0	20.45	0	0.48
8048	23.93	0	4.18	0	0	0	20.45	0	0.48
8049	24.28	0	-6.07	0	0	0	20.44	0	0.48
8050	24.31	0	-6.04	0	0	0	20.73	93.03	-0.17
8051	24.31	0	-6.03	0	0	0	20.94	107.49	-0.04
