Zeit [h]	Var12.1.Buero110.OperativeTemperatur [C]	Var12.1.Buero110.Heizleistung [W]	Var12.2.Buero110.OperativeTemperatur [C]	Var12.2.Buero110.Heizleistung [W]	Var12.2.Buero108.OperativeTemperatur [C]	Var12.2.Buero108.Heizleistung [W]	Var12.3.Buero110.OperativeTemperatur [C]	Var12.3.Buero110.Heizleistung [W]	Var12.3.Buero108.OperativeTemperatur [C]	Var12.3.Buero108.Heizleistung [W]
4161	22.3128	0	22.2396	-1.32455e-10	22.2584	-6.62274e-11	21.7703	0	21.5703	-1.32455e-10
4162	22.2955	0	22.2192	1.32455e-10	22.2382	6.62274e-11	21.7531	0	21.5474	1.32455e-10
4163	22.3123	0	22.243	0	22.2477	0	21.7638	0	21.5544	0
4164	22.3209	0	22.254	0	22.251	6.62274e-11	21.7687	0	21.5554	-6.62274e-11
4165	22.3262	0	22.2599	1.32455e-10	22.2513	0	21.7717	0	21.5535	6.62274e-11
4166	22.6212	0	22.6545	-1.32455e-10	22.4447	-1.32455e-10	22.0029	0	21.7449	-6.62274e-11
4167	22.5209	1.32455e-10	22.5034	0	22.3754	6.62274e-11	21.9306	0	21.6737	0
4168	22.4894	-1.32455e-10	22.4423	0	22.3475	0	21.9121	0	21.6439	0
4169	22.4263	0	22.3484	1.32455e-10	22.2979	0	21.8651	0	21.593	0
4170	22.3446	0	22.237	-1.32455e-10	22.2383	6.62274e-11	21.8001	0	21.5324	0
4171	22.2591	0	22.13	0	22.1755	0	21.7282	0	21.4689	0
4172	22.1796	0	22.036	0	22.1164	0	21.6585	0	21.4092	0
4173	22.0895	0	21.9297	0	22.0494	-6.62274e-11	21.5793	0	21.3417	0
4174	22.014	0	21.8458	0	21.9909	6.62274e-11	21.5104	0	21.2826	0
4175	21.9558	0	21.7842	0	21.9441	-6.62274e-11	21.4552	0	21.2352	0
4176	21.8991	0	21.7227	0	21.8979	0	21.402	0	21.1884	0
4177	21.8587	0	21.6807	0	21.8645	0	21.3626	0	21.1544	0
4178	21.8196	0	21.6386	0	21.8323	0	21.3252	0	21.1217	0
4179	21.7732	0	21.5853	0	21.7934	0	21.2829	0	21.0823	6.62274e-11
4180	21.7749	0	21.5951	-1.32455e-10	21.7905	-6.62274e-11	21.2795	0	21.0792	-1.32455e-10
4181	21.8096	0	21.6468	1.32455e-10	21.8088	6.62274e-11	21.3038	0	21.0975	0
4182	22.0523	0	21.9749	0	21.9771	0	21.495	0	21.2656	1.32455e-10
4183	21.9776	0	21.8337	0	21.9391	0	21.4514	0	21.2274	-6.62274e-11
4184	22.0614	0	21.9352	0	22.0189	0	21.5235	0	21.3072	0
4185	22.1287	0	22.0153	0	22.0903	6.62274e-11	21.5824	0	21.3793	0
4186	22.2721	0	22.1962	-1.32455e-10	22.2397	-1.32455e-10	21.7027	0	21.5295	-6.62274e-11
4187	22.316	0	22.2336	1.32455e-10	22.2515	0	21.7479	0	21.5422	6.62274e-11
4188	22.3205	0	22.2249	0	22.2337	6.62274e-11	21.7592	0	21.5251	0
4189	22.3932	0	22.3113	0	22.2864	0	21.8232	0	21.5788	0
4190	22.4037	0	22.3157	0	22.2915	0	21.8368	0	21.5851	0
4191	22.4005	0	22.3024	-1.32455e-10	22.2858	0	21.8393	0	21.5805	0
4192	22.3451	0	22.221	1.32455e-10	22.2444	0	21.7993	0	21.5404	0
4193	22.6027	0	22.5824	0	22.4013	0	21.9976	0	21.6985	0
4194	22.5126	0	22.4384	0	22.3309	0	21.9371	0	21.629	6.62274e-11
4195	22.3188	0	22.1578	0	22.1898	0	21.7915	0	21.4883	-1.32455e-10
4196	22.1501	0	21.9393	-1.32455e-10	22.0652	0	21.6546	0	21.3647	6.62274e-11
4197	22.0514	0	21.83	1.32455e-10	21.9884	-6.62274e-11	21.5666	0	21.2891	0
4198	21.9767	0	21.7528	0	21.9301	6.62274e-11	21.4969	0	21.2319	0
4199	21.9258	0	21.7062	0	21.8892	0	21.4461	0	21.1916	0
4200	21.8728	0	21.6529	-1.32455e-10	21.8459	0	21.3948	0	21.1488	0
4201	21.819	0	21.5955	1.32455e-10	21.8014	0	21.344	0	21.1045	6.62274e-11
4202	21.7735	0	21.5471	0	21.7633	0	21.3007	0	21.0666	0
4203	21.7497	0	21.5259	0	21.7421	0	21.2755	0	21.0511	1.24566
4204	21.7635	0	21.5536	0	21.7467	0	21.2813	0	21.0528	2.65753
4205	21.871	0	21.7033	0	21.8137	0	21.3633	0	21.1192	0
4206	22.2029	0	22.1409	0	22.0496	6.62274e-11	21.6301	0	21.3549	6.62274e-11
4207	22.0764	0	21.9149	0	22.0051	-1.32455e-10	21.5515	0	21.31	0
4208	22.2291	0	22.1097	0	22.1772	6.62274e-11	21.6787	0	21.4822	-6.62274e-11
4209	22.4197	0	22.3553	0	22.3785	0	21.8359	0	21.6843	-6.62274e-11
4210	22.612	0	22.5891	0	22.5667	6.62274e-11	22.001	0	21.8731	1.32455e-10
4211	22.8022	0	22.8114	0	22.7305	-6.62274e-11	22.1678	0	22.0374	0
4212	22.8369	0	22.8224	0	22.7509	0	22.2128	0	22.0583	-1.32455e-10
4213	22.8781	1.32455e-10	22.8517	0	22.7992	0	22.2596	0	22.108	6.62274e-11
4214	22.9629	-1.32455e-10	22.9502	0	22.8986	0	22.3368	0	22.2101	0
4215	23.005	0	22.992	0	22.9484	0	22.3804	0	22.2634	0
4216	22.9958	0	22.9713	0	22.9503	-6.62274e-11	22.3804	0	22.2694	0
4217	22.8986	0	22.8355	0	22.8507	6.62274e-11	22.3095	0	22.1745	0
4218	22.7809	0	22.6809	0	22.7033	0	22.2183	0	22.032	0
4219	22.6847	0	22.5628	0	22.5507	6.62274e-11	22.1404	0	21.884	0
4220	23.1785	0	23.2499	0	22.5088	-1.32455e-10	22.6662	0	21.8461	-6.62274e-11
4221	22.6438	0	22.4654	0	22.3737	6.62274e-11	22.1567	0	21.7137	6.62274e-11
4222	22.478	0	22.2728	0	22.2752	6.62274e-11	22.0082	0	21.6193	0
4223	22.3476	0	22.1355	0	22.1845	-1.32455e-10	21.8854	0	21.5312	0
4224	22.2463	0	22.0342	1.32455e-10	22.1095	1.32455e-10	21.7857	0	21.4566	0
4225	22.1479	0	21.9329	-1.32455e-10	22.0331	-6.62274e-11	21.6892	0	21.3789	0
4226	22.0493	0	21.8274	0	21.9536	0	21.5935	0	21.2972	-6.62274e-11
4227	21.993	0	21.7757	0	21.9055	0	21.5327	0	21.2462	6.62274e-11
4228	22.0611	0	21.886	0	21.9444	0	21.5728	0	21.2821	-6.62274e-11
4229	22.7386	0	22.803	0	22.5123	0	22.097	0	21.8468	1.32455e-10
4230	22.4482	-1.32455e-10	22.3197	-1.32455e-10	22.3355	-6.62274e-11	21.9377	-1.32455e-10	21.6841	-6.62274e-11
4231	22.5922	1.32455e-10	22.5063	1.32455e-10	22.5392	6.62274e-11	22.0462	1.32455e-10	21.8775	0
4232	22.8309	0	22.8162	0	22.8089	0	22.2349	0	22.1423	0
4233	22.9547	0	22.9394	0	22.952	-6.62274e-11	22.3923	0	22.3447	-6.62274e-11
4234	23.0263	0	23.0135	-1.32455e-10	23.0091	0	22.4867	0	22.4311	6.62274e-11
4235	23.1371	0	23.1519	1.32455e-10	23.0778	1.32455e-10	22.5487	0	22.46	0
4236	23.1978	0	23.2186	0	23.099	-6.62274e-11	22.5819	0	22.4501	0
4237	23.2903	0	23.3271	0	23.1744	-6.62274e-11	22.6564	0	22.5186	0
4238	23.3734	0	23.4267	1.32455e-10	23.262	1.32455e-10	22.7237	0	22.6027	6.62274e-11
4239	23.3727	0	23.4109	-1.32455e-10	23.2714	-6.62274e-11	22.7279	0	22.6108	-6.62274e-11
4240	23.3584	0	23.3854	0	23.266	0	22.7186	0	22.6059	0
4241	23.3251	1.32455e-10	23.3377	0	23.2179	0	22.6938	0	22.5592	6.62274e-11
4242	23.212	-1.32455e-10	23.1904	0	23.0773	0	22.6028	0	22.4205	-6.62274e-11
4243	23.0992	0	23.0487	-1.32455e-10	22.9329	0	22.5099	0	22.2786	-6.62274e-11
4244	23.3151	0	23.3402	1.32455e-10	22.9305	0	22.7615	0	22.2804	6.62274e-11
4245	22.9852	0	22.881	0	22.7676	-6.62274e-11	22.4493	0	22.1191	0
4246	22.8446	0	22.7237	0	22.6641	6.62274e-11	22.3195	0	22.0183	0
4247	22.7352	0	22.6101	1.32455e-10	22.5776	0	22.2145	0	21.9331	6.62274e-11
4248	22.6354	-1.32455e-10	22.5067	-1.32455e-10	22.4958	-6.62274e-11	22.1171	0	21.8505	-6.62274e-11
4249	22.5646	1.32455e-10	22.4388	0	22.4361	0	22.0434	0	21.7881	-6.62274e-11
4250	22.463	0	22.3264	0	22.3509	6.62274e-11	21.9454	0	21.6985	6.62274e-11
4251	22.404	0	22.2689	0	22.2975	6.62274e-11	21.8819	0	21.6397	0
4252	22.7251	0	22.7071	0	22.5147	0	22.1248	0	21.8508	0
4253	23.5537	0	23.8209	0	23.2064	-1.32455e-10	22.9117	0	22.8765	6.62274e-11
4254	23.0598	0	23.0368	0	22.9303	6.62274e-11	22.5422	0	22.3163	-6.62274e-11
4255	23.0628	0	23.0422	0	23.021	0	22.5868	0	22.4333	0
4256	23.1531	0	23.1488	0	23.1092	0	22.7539	0	22.6758	0
4257	23.3684	0	23.4329	0	23.2982	0	22.8912	0	22.8609	0
4258	23.5601	0	23.6697	0	23.4807	0	22.9786	0	22.9379	-6.62274e-11
4259	23.6686	0	23.8034	-1.32455e-10	23.5574	-6.62274e-11	23.0302	0	22.9583	0
4260	23.6998	0	23.8233	1.32455e-10	23.5566	0	23.0479	0	22.9389	6.62274e-11
4261	23.7744	0	23.9091	-1.32455e-10	23.6212	0	23.1024	0	22.9917	-6.62274e-11
4262	23.8692	0	24.0276	1.32455e-10	23.7184	6.62274e-11	23.1741	0	23.0819	6.62274e-11
4263	23.9415	0	24.1106	0	23.785	0	23.2333	0	23.145	-6.62274e-11
4264	23.9553	0	24.1193	0	23.8022	0	23.2462	0	23.1611	6.62274e-11
4265	23.8622	0	23.9864	0	23.7064	0	23.1751	0	23.0661	0
4266	23.7476	0	23.8355	0	23.5638	0	23.0835	0	22.9258	0
4267	23.6359	0	23.697	0	23.406	0	22.9911	0	22.7709	6.62274e-11
4268	24.0989	0	24.3199	0	23.3041	-6.62274e-11	23.3821	0	22.726	-1.32455e-10
4269	23.4441	0	23.3998	0	23.1322	0	22.9649	0	22.5836	6.62274e-11
4270	23.2185	0	23.1936	0	23.058	0	22.8078	0	22.4719	0
4271	23.1222	0	23.1084	0	22.9579	1.32455e-10	22.6646	0	22.3582	0
4272	23.0575	0	23.0344	0	22.8698	-6.62274e-11	22.5507	0	22.2656	0
4273	22.9119	0	22.8658	0	22.7448	-6.62274e-11	22.4044	0	22.1346	0
4274	22.8163	0	22.7646	0	22.6605	0	22.3014	0	22.0426	0
4275	22.7172	0	22.6579	0	22.573	6.62274e-11	22.197	0	21.9459	6.62274e-11
4276	23.0076	0	23.0408	0	22.8019	-6.62274e-11	22.4551	0	22.1647	-6.62274e-11
4277	23.8494	0	24.2013	0	23.4137	6.62274e-11	23.1441	0	23.0353	0
4278	23.1852	0	23.1867	0	23.0899	0	22.8094	0	22.5731	0
4279	23.171	0	23.1755	0	23.1114	6.62274e-11	22.8497	0	22.687	6.62274e-11
4280	23.2493	0	23.2755	1.32455e-10	23.1773	0	22.9749	0	22.9194	-6.62274e-11
4281	23.4398	0	23.539	-1.32455e-10	23.3188	0	23.0246	0	22.9853	0
4282	23.5817	0	23.717	1.32455e-10	23.4489	-6.62274e-11	23.0686	0	23.0202	0
4283	23.6327	0	23.7713	-1.32455e-10	23.4837	0	23.0793	0	23.0142	0
4284	23.6761	0	23.8143	0	23.5078	6.62274e-11	23.0979	0	23.0054	6.62274e-11
4285	23.7958	0	23.963	0	23.6281	-6.62274e-11	23.1698	0	23.0688	0
4286	23.9081	0	24.1101	0	23.7395	6.62274e-11	23.2377	0	23.1554	-6.62274e-11
4287	23.9665	0	24.1775	0	23.8001	-6.62274e-11	23.2777	0	23.2004	0
4288	23.9962	0	24.2072	0	23.8334	0	23.2962	0	23.2228	0
4289	23.9195	0	24.096	0	23.7514	0	23.2321	0	23.1335	0
4290	23.8271	0	23.9715	0	23.6277	0	23.1543	0	23.0049	0
4291	23.7245	0	23.8341	0	23.4907	0	23.0763	0	22.8656	0
4292	24.1203	0	24.3633	0	23.347	0	23.4055	0	22.8294	0
4293	23.4719	0	23.4584	0	23.1665	0	23.0272	0	22.6781	0
4294	23.2692	0	23.2673	1.32455e-10	23.1092	0	22.8949	0	22.582	0
4295	23.1922	0	23.204	-1.32455e-10	23.0675	6.62274e-11	22.7891	0	22.5025	0
4296	23.1389	0	23.1583	0	23.0124	-6.62274e-11	22.6929	0	22.4254	0
4297	23.0931	0	23.1166	0	22.9442	0	22.5992	0	22.3457	6.62274e-11
4298	23.0469	0	23.0787	0	22.8856	0	22.519	0	22.2758	-6.62274e-11
4299	23.0125	0	23.0498	0	22.8498	-6.62274e-11	22.4648	0	22.2286	0
4300	23.1778	0	23.2494	0	23.0635	0	22.7485	0	22.4738	6.62274e-11
4301	24.3502	0	24.8467	0	23.8805	6.62274e-11	23.5456	0	23.3247	-6.62274e-11
4302	23.4127	0	23.4186	0	23.2292	-6.62274e-11	23.072	0	22.9065	0
4303	23.428	0	23.4555	0	23.2442	6.62274e-11	23.0689	-1.32455e-10	22.9973	0
4304	23.6195	0	23.7312	0	23.4348	0	23.1142	1.32455e-10	23.0623	-6.62274e-11
4305	23.8159	0	23.9942	0	23.6522	0	23.216	0	23.1521	6.62274e-11
4306	23.9758	0	24.1906	0	23.813	0	23.3325	0	23.2845	0
4307	24.0785	0	24.3084	0	23.906	0	23.4088	0	23.3568	0
4308	24.1198	0	24.3586	0	23.916	0	23.414	0	23.3216	0
4309	24.2217	0	24.4838	0	24.0049	0	23.4881	0	23.3941	0
4310	24.314	0	24.5987	0	24.104	-6.62274e-11	23.5564	0	23.4821	-6.62274e-11
4311	24.3697	0	24.6588	0	24.1607	1.32455e-10	23.6012	0	23.5315	1.32455e-10
4312	24.3977	0	24.6869	0	24.191	-6.62274e-11	23.6238	0	23.5574	-6.62274e-11
4313	24.3301	0	24.5882	0	24.1156	0	23.5715	0	23.4799	0
4314	24.2209	0	24.4416	0	23.978	6.62274e-11	23.484	1.32455e-10	23.3419	6.62274e-11
4315	24.1303	0	24.3277	0	23.8402	-6.62274e-11	23.4088	-1.32455e-10	23.2047	-6.62274e-11
4316	24.578	0	24.9152	0	23.7678	0	23.7919	0	23.1636	0
4317	23.9692	0	24.0569	0	23.5458	0	23.3284	0	23.0295	-6.62274e-11
4318	23.6772	0	23.7093	1.32455e-10	23.3054	0	23.1482	0	22.9167	6.62274e-11
4319	23.4073	0	23.4038	-1.32455e-10	23.2008	0	23.0556	0	22.8059	0
4320	23.2798	0	23.3078	0	23.149	0	22.9521	0	22.709	0
4321	23.2251	0	23.2626	1.32455e-10	23.1165	-6.62274e-11	22.8655	0	22.6329	0
4322	23.1824	0	23.2245	-1.32455e-10	23.0867	6.62274e-11	22.782	0	22.5578	0
4323	23.1625	0	23.2088	0	23.0712	6.62274e-11	22.7314	0	22.5126	-6.62274e-11
4324	23.1469	0	23.1947	0	23.0589	-6.62274e-11	22.7002	0	22.4781	6.62274e-11
4325	23.1689	0	23.2211	-1.32455e-10	23.086	-6.62274e-11	22.7638	0	22.5231	0
4326	23.2033	0	23.2592	1.32455e-10	23.1129	6.62274e-11	22.8793	0	22.6084	6.62274e-11
4327	23.235	0	23.2927	0	23.1338	0	22.9826	0	22.6948	-6.62274e-11
4328	23.1693	0	23.2055	0	23.0962	0	22.8429	0	22.5786	0
4329	23.192	0	23.2342	0	23.1331	0	22.9117	0	22.7011	0
4330	23.2263	0	23.2746	0	23.1579	0	22.9606	-1.32455e-10	22.7645	0
4331	23.2827	0	23.3682	0	23.1717	6.62274e-11	22.9782	1.32455e-10	22.7559	0
4332	23.3758	0	23.4922	0	23.1953	-6.62274e-11	22.9832	0	22.734	0
4333	23.4566	0	23.5947	1.32455e-10	23.2511	0	22.9978	0	22.7444	0
4334	23.5742	0	23.7384	-1.32455e-10	23.3535	6.62274e-11	23.0313	0	22.7762	0
4335	23.649	0	23.836	0	23.4147	-1.32455e-10	23.0682	0	22.8139	6.62274e-11
4336	23.6916	0	23.8785	0	23.4526	6.62274e-11	23.0889	0	22.8362	-6.62274e-11
4337	23.7133	0	23.8947	0	23.4741	-6.62274e-11	23.0979	0	22.8473	6.62274e-11
4338	23.7256	0	23.902	0	23.473	1.32455e-10	23.102	0	22.8396	-6.62274e-11
4339	23.7486	0	23.9264	0	23.4563	-6.62274e-11	23.1165	0	22.8192	0
4340	24.2734	0	24.6029	0	23.395	0	23.5609	0	22.8085	0
4341	23.6278	0	23.6707	0	23.2123	0	23.1168	0	22.701	0
4342	23.3811	0	23.3719	0	23.1384	0	23.014	0	22.6173	0
4343	23.2321	0	23.242	0	23.0879	0	22.8986	0	22.5308	0
4344	23.1593	0	23.1751	0	23.0274	0	22.7843	0	22.4375	6.62274e-11
4345	23.0966	1.32455e-10	23.1137	0	22.9317	0	22.6633	1.32455e-10	22.3317	-6.62274e-11
4346	23.0142	-1.32455e-10	23.0229	0	22.8446	-6.62274e-11	22.5552	-1.32455e-10	22.2349	6.62274e-11
4347	22.9413	0	22.9439	0	22.777	6.62274e-11	22.4691	0	22.1567	0
4348	22.925	0	22.939	0	22.753	6.62274e-11	22.4311	0	22.1215	-6.62274e-11
4349	23.0059	0	23.0579	0	22.799	0	22.4741	0	22.1561	-6.62274e-11
4350	23.1648	0	23.2189	0	23.0619	-6.62274e-11	22.8272	0	22.4892	6.62274e-11
4351	23.0607	0	23.0874	0	22.8705	0	22.5393	0	22.2118	6.62274e-11
4352	23.0746	0	23.1011	0	22.8931	0	22.5533	0	22.2226	-6.62274e-11
4353	23.0882	0	23.1148	0	22.9262	0	22.576	0	22.2452	0
4354	23.1248	0	23.1549	0	23.0078	6.62274e-11	22.6508	0	22.3171	6.62274e-11
4355	23.1741	0	23.2111	0	23.0591	0	22.7388	0	22.3959	-6.62274e-11
4356	23.2022	0	23.2457	1.32455e-10	23.0753	-6.62274e-11	22.7786	0	22.4237	0
4357	23.2067	0	23.2492	-1.32455e-10	23.0796	0	22.7889	0	22.4289	0
4358	23.3082	0	23.3899	0	23.1179	-6.62274e-11	22.8496	0	22.4837	-6.62274e-11
4359	23.3595	0	23.4493	1.32455e-10	23.1364	6.62274e-11	22.8832	0	22.513	1.32455e-10
4360	23.3581	0	23.4351	-1.32455e-10	23.1366	0	22.8706	0	22.5027	-6.62274e-11
4361	23.2425	0	23.2777	0	23.0886	0	22.8131	0	22.4497	0
4362	23.239	0	23.276	0	23.0862	0	22.7959	0	22.4361	0
4363	23.4091	0	23.5084	0	23.1327	0	22.9697	0	22.5673	-6.62274e-11
4364	23.2012	0	23.2128	0	23.054	0	22.8495	0	22.4187	6.62274e-11
4365	23.1012	0	23.1001	0	22.9611	0	22.6829	0	22.2968	0
4366	23.0574	0	23.0546	0	22.9045	0	22.6013	0	22.2315	0
4367	23.0304	0	23.0279	0	22.8758	0	22.5518	0	22.1953	0
4368	22.9691	0	22.9577	0	22.8237	0	22.4821	0	22.1361	0
4369	22.9095	0	22.8887	0	22.7724	0	22.4165	0	22.0778	0
4370	22.8666	0	22.8418	0	22.7348	0	22.3658	0	22.0333	-6.62274e-11
4371	22.8516	0	22.8311	0	22.7207	0	22.3389	0	22.0121	6.62274e-11
4372	22.9327	0	22.9422	0	22.7684	0	22.392	0	22.0526	-6.62274e-11
4373	23.408	0	23.5796	0	23.1623	-6.62274e-11	22.9372	0	22.7465	1.32455e-10
4374	23.1707	0	23.178	1.32455e-10	23.082	1.32455e-10	22.7739	0	22.4728	0
4375	23.1861	0	23.1928	-1.32455e-10	23.1196	-6.62274e-11	22.8512	0	22.5948	0
4376	23.3811	0	23.4477	0	23.2409	0	22.9852	0	22.7944	-6.62274e-11
4377	23.6026	0	23.7315	0	23.458	0	23.0761	0	22.9176	6.62274e-11
4378	23.4574	-1.32455e-10	23.5195	0	23.321	-6.62274e-11	23.0054	0	22.8486	-6.62274e-11
4379	23.376	1.32455e-10	23.41	1.32455e-10	23.2378	1.32455e-10	22.9828	0	22.8253	6.62274e-11
4380	23.2341	0	23.2285	-1.32455e-10	23.1461	-6.62274e-11	22.9556	0	22.7617	-1.32455e-10
4381	23.303	0	23.3273	0	23.1726	-6.62274e-11	22.9919	0	22.8148	6.62274e-11
4382	23.4232	0	23.4918	0	23.2538	6.62274e-11	23.0317	0	22.9159	0
4383	23.4504	0	23.5185	0	23.2894	-6.62274e-11	23.0376	0	22.9295	-6.62274e-11
4384	23.6588	0	23.8046	0	23.3627	1.32455e-10	23.1492	0	23.002	6.62274e-11
4385	23.1486	0	23.1371	0	23.086	0	22.889	0	22.6991	0
4386	23.0982	0	23.0893	0	23.0354	0	22.7648	0	22.529	6.62274e-11
4387	23.2281	0	23.2754	0	23.0541	-6.62274e-11	22.9527	0	22.5229	-1.32455e-10
4388	23.0515	0	23.0359	0	22.918	0	22.6608	0	22.3433	6.62274e-11
4389	22.8864	0	22.8198	0	22.7791	0	22.4896	0	22.1843	0
4390	22.7758	0	22.6928	0	22.6844	0	22.3697	0	22.073	0
4391	22.7174	0	22.6368	0	22.6319	0	22.2949	0	22.0064	6.62274e-11
4392	22.6579	1.32455e-10	22.5763	1.32455e-10	22.5799	6.62274e-11	22.223	1.32455e-10	21.9418	-6.62274e-11
4393	22.591	-1.32455e-10	22.5029	0	22.5222	-6.62274e-11	22.1487	-1.32455e-10	21.8728	6.62274e-11
4394	22.5205	-1.32455e-10	22.4229	-2.6491e-10	22.4616	-6.62274e-11	22.0739	0	21.802	-1.32455e-10
4395	22.4667	1.32455e-10	22.3641	1.32455e-10	22.4148	6.62274e-11	22.0145	0	21.7459	6.62274e-11
4396	23.0591	0	23.1287	0	22.9245	0	22.6348	0	22.2474	6.62274e-11
4397	23.0488	0	23.0791	0	23.0033	-6.62274e-11	22.6588	0	22.3856	0
4398	22.9747	0	22.9446	0	22.8742	1.32455e-10	22.5265	0	22.2768	-1.32455e-10
4399	23.0432	0	23.0359	0	23.0269	-6.62274e-11	22.6127	0	22.4211	6.62274e-11
4400	23.1007	0	23.1	0	23.0889	0	22.7671	0	22.6378	0
4401	23.1448	0	23.1471	0	23.124	6.62274e-11	22.881	0	22.773	0
4402	23.183	0	23.1934	0	23.1449	0	22.9281	0	22.826	6.62274e-11
4403	23.1708	0	23.1713	0	23.1275	-6.62274e-11	22.9256	0	22.8014	-1.32455e-10
4404	23.0756	0	23.0605	0	23.0591	0	22.8059	0	22.6413	1.32455e-10
4405	23.1747	0	23.179	0	23.128	6.62274e-11	22.9164	0	22.7462	-6.62274e-11
4406	23.2332	0	23.2581	1.32455e-10	23.1545	-6.62274e-11	22.9528	0	22.8205	0
4407	23.3525	0	23.4069	0	23.2677	6.62274e-11	22.9916	0	22.878	6.62274e-11
4408	23.3226	0	23.3608	-1.32455e-10	23.2446	-6.62274e-11	22.9726	0	22.8663	-6.62274e-11
4409	23.1918	0	23.1833	0	23.13	0	22.9015	0	22.7515	0
4410	23.2076	0	23.2139	0	23.111	0	22.9553	0	22.7445	0
4411	23.1302	0	23.1235	0	23.0388	-6.62274e-11	22.8973	0	22.5477	6.62274e-11
4412	23.1173	0	23.109	0	22.9537	0	22.8918	0	22.4204	-1.32455e-10
4413	22.8876	0	22.7849	0	22.7866	6.62274e-11	22.5813	0	22.2324	0
4414	22.7575	0	22.636	0	22.6835	0	22.4374	0	22.1128	0
4415	22.6473	0	22.5168	0	22.5922	6.62274e-11	22.3145	0	22.0074	1.32455e-10
4416	22.5537	0	22.4177	0	22.5128	-6.62274e-11	22.2095	0	21.9157	-6.62274e-11
4417	22.4655	0	22.3232	0	22.4376	-6.62274e-11	22.1127	0	21.8293	0
4418	22.3905	0	22.2436	0	22.3729	1.32455e-10	22.0296	0	21.7545	6.62274e-11
4419	22.3207	0	22.1686	0	22.312	0	21.9534	0	21.6843	-6.62274e-11
4420	22.3553	0	22.2272	0	22.3221	-6.62274e-11	21.9648	0	21.686	0
4421	22.9674	0	22.9991	0	22.9369	0	22.5405	0	22.2979	0
4422	22.7508	0	22.6759	0	22.6869	6.62274e-11	22.3462	0	22.091	6.62274e-11
4423	22.8555	0	22.8066	0	22.7995	0	22.416	0	22.1767	-6.62274e-11
4424	22.9946	0	22.9851	0	22.9773	0	22.5454	0	22.3476	0
4425	23.0255	0	23.0134	0	23.0165	-6.62274e-11	22.6273	0	22.4609	0
4426	23.0376	0	23.0238	0	23.035	0	22.6658	0	22.5118	0
4427	23.0545	0	23.0392	0	23.0472	0	22.7154	0	22.5639	0
4428	22.9987	0	22.9727	0	23.0023	0	22.6137	0	22.4346	0
4429	23.0421	0	23.024	0	23.0369	0	22.6868	0	22.5035	0
4430	23.0201	0	22.9978	0	23.0259	0	22.6686	0	22.5062	0
4431	23.0189	0	22.9958	1.32455e-10	23.027	0	22.664	0	22.509	0
4432	22.9219	0	22.8555	-1.32455e-10	22.9596	0	22.5477	0	22.3898	0
4433	22.9157	0	22.848	0	22.9317	0	22.5136	0	22.3278	6.62274e-11
4434	22.7842	0	22.6798	0	22.7856	0	22.3879	0	22.165	-6.62274e-11
4435	23.0061	0	23.0014	0	22.7751	6.62274e-11	22.6183	0	22.1417	0
4436	23.0015	0	22.9855	0	22.6562	0	22.6058	0	22.0121	-6.62274e-11
4437	22.6299	0	22.4584	0	22.515	0	22.2637	0	21.8619	6.62274e-11
4438	22.5271	0	22.3496	0	22.4512	0	22.1558	0	21.791	0
4439	22.4232	0	22.2401	0	22.3758	0	22.0488	0	21.7094	6.62274e-11
4440	22.3398	0	22.1546	1.32455e-10	22.3122	0	21.9608	0	21.6398	0
4441	22.3036	0	22.1282	-1.32455e-10	22.2849	-6.62274e-11	21.9131	0	21.6068	-1.32455e-10
4442	22.2252	0	22.0414	0	22.223	0	21.8342	0	21.5394	6.62274e-11
4443	22.1423	0	21.9461	0	22.1544	-6.62274e-11	21.7535	0	21.4657	0
4444	22.2363	0	22.0775	0	22.2091	0	21.8205	0	21.5157	-6.62274e-11
4445	22.9725	0	22.9979	0	22.9579	6.62274e-11	22.5801	0	22.3411	6.62274e-11
4446	22.7838	0	22.6941	0	22.7356	-6.62274e-11	22.3703	0	22.1233	0
4447	22.8969	0	22.8283	0	22.8993	6.62274e-11	22.4461	0	22.2468	0
4448	23.001	0	22.975	0	23.0166	-6.62274e-11	22.5841	0	22.4403	0
4449	23.0383	0	23.0126	0	23.0453	0	22.6875	0	22.5555	0
4450	23.0508	0	23.0234	1.32455e-10	23.0522	1.32455e-10	22.7234	0	22.5737	6.62274e-11
4451	23.0803	0	23.0532	-1.32455e-10	23.0709	0	22.7644	0	22.6077	-6.62274e-11
4452	23.022	0	22.9853	0	23.0234	-6.62274e-11	22.672	0	22.4929	0
4453	23.0122	0	22.9776	0	23.0197	0	22.6431	0	22.4662	-6.62274e-11
4454	23.1179	0	23.1017	0	23.1021	0	22.7828	0	22.6249	6.62274e-11
4455	23.0983	0	23.0753	0	23.0907	0	22.7848	0	22.6348	0
4456	23.1012	1.32455e-10	23.0775	0	23.0932	6.62274e-11	22.786	0	22.6408	0
4457	23.0325	-1.32455e-10	22.9998	0	23.0312	0	22.6859	0	22.5177	0
4458	23.1249	0	23.1179	0	23.0685	-6.62274e-11	22.843	0	22.597	0
4459	22.9983	0	22.9361	0	22.9316	-6.62274e-11	22.6219	0	22.3451	0
4460	22.8634	0	22.7549	0	22.8184	6.62274e-11	22.4881	0	22.213	0
4461	22.7033	0	22.5566	0	22.6893	0	22.3363	0	22.07	0
