Zeit [h]	Var12.1.Buero110.OperativeTemperatur [C]	Var12.1.Buero110.Heizleistung [W]	Var12.2.Buero110.OperativeTemperatur [C]	Var12.2.Buero110.Heizleistung [W]	Var12.2.Buero108.OperativeTemperatur [C]	Var12.2.Buero108.Heizleistung [W]	Var12.3.Buero110.OperativeTemperatur [C]	Var12.3.Buero110.Heizleistung [W]	Var12.3.Buero108.OperativeTemperatur [C]	Var12.3.Buero108.Heizleistung [W]
4990.5	22.48	0	22.602	0	22.847	0	22.845	0	22.911	0
4991.5	22.442	0	22.567	0	22.829	0	22.817	0	22.993	0
4992.5	22.407	0	22.535	0	22.812	0	22.793	0	22.982	0
4993.5	22.372	0	22.504	0	22.796	0	22.768	0	22.969	0
4994.5	22.336	0	22.472	0	22.778	0	22.742	0	22.956	0
4995.5	22.296	0	22.436	0	22.757	0	22.714	0	22.939	0
4996.5	22.252	0	22.398	0	22.734	0	22.682	0	22.92	0
4997.5	22.27	0	22.417	0	22.741	0	22.706	0	22.93	0
4998.5	22.515	0	22.644	0	22.858	0	22.931	0	22.936	0
4999.5	22.529	0	22.642	0	22.887	0	22.931	0	22.97	0
5000.5	22.77	0	22.859	0	22.968	0	23.093	0	23.133	0
5001.5	22.778	0	22.873	0	23.042	0	23.142	0	23.211	0
5002.5	22.81	0	22.896	0	23.067	0	23.171	0	23.237	0
5003.5	22.988	0	23.078	0	23.143	0	23.348	0	23.314	0
5004.5	23.017	0	23.097	0	23.195	0	23.37	0	23.368	0
5005.5	23.199	0	23.258	0	23.343	0	23.529	0	23.516	0
5006.5	23.314	0	23.364	0	23.429	0	23.633	0	23.602	0
5007.5	23.407	0	23.451	0	23.491	0	23.717	0	23.664	0
5008.5	23.405	0	23.459	0	23.476	0	23.724	0	23.652	0
5009.5	23.349	0	23.42	0	23.425	0	23.686	0	23.604	0
5010.5	23.28	0	23.367	0	23.37	0	23.635	0	23.553	0
5011.5	23.267	0	23.359	0	23.358	0	23.627	0	23.543	0
5012.5	23.233	0	23.332	0	23.339	0	23.6	0	23.526	0
5013.5	23.192	0	23.297	0	23.311	0	23.56	0	23.496	0
5014.5	23.154	0	23.264	0	23.287	0	23.527	0	23.473	0
5015.5	23.132	0	23.245	0	23.276	0	23.508	0	23.464	0
5016.5	23.092	0	23.211	0	23.251	0	23.474	0	23.441	0
5017.5	23.045	0	23.17	0	23.222	0	23.434	0	23.413	0
5018.5	23.002	0	23.132	0	23.196	0	23.397	0	23.39	0
5019.5	22.954	0	23.089	0	23.167	0	23.356	0	23.362	0
5020.5	22.937	0	23.076	0	23.152	0	23.344	0	23.349	0
5021.5	23.208	0	23.34	0	23.171	0	23.602	0	23.37	0
5022.5	23.125	0	23.244	0	23.202	0	23.508	0	23.401	0
5023.5	23.411	0	23.503	0	23.373	0	23.759	0	23.571	0
5024.5	23.611	0	23.67	0	23.495	0	23.917	0	23.692	0
5025.5	23.761	0	23.805	0	23.597	0	24.056	0	23.798	0
5026.5	23.747	0	23.79	0	23.608	0	24.041	0	23.811	0
5027.5	23.803	0	23.858	0	23.62	0	24.097	0	23.818	0
5028.5	23.834	0	23.885	0	23.65	0	24.119	0	23.846	0
5029.5	24.039	0	24.063	0	23.809	0	24.293	0	24.007	0
5030.5	24.156	0	24.168	0	23.897	0	24.393	0	24.093	0
5031.5	24.236	0	24.241	0	23.948	0	24.46	0	24.143	0
5032.5	24.217	0	24.232	0	23.923	0	24.447	0	24.12	0
5033.5	24.331	0	24.356	0	23.951	0	24.564	0	24.148	0
5034.5	24.216	0	24.255	0	23.868	0	24.463	0	24.066	0
5035.5	24.145	0	24.185	0	23.829	0	24.39	0	24.028	0
5036.5	24.081	0	24.131	0	23.795	0	24.329	0	23.991	0
5037.5	23.997	0	24.059	0	23.742	0	24.255	0	23.938	0
5038.5	23.938	0	24.004	0	23.708	0	24.199	0	23.906	0
5039.5	23.886	0	23.956	0	23.681	0	24.149	0	23.879	0
5040.5	23.825	0	23.899	0	23.647	0	24.092	0	23.846	0
5041.5	23.746	0	23.827	0	23.6	0	24.021	0	23.801	0
5042.5	23.663	0	23.752	0	23.552	0	23.948	0	23.755	0
5043.5	23.589	0	23.683	0	23.511	0	23.88	0	23.715	0
5044.5	23.518	0	23.616	0	23.472	0	23.814	0	23.678	0
5045.5	23.997	0	24.08	0	23.502	0	24.266	0	23.708	0
5046.5	23.822	0	23.891	0	23.529	0	24.081	0	23.736	0
5047.5	23.984	0	24.027	0	23.626	0	24.214	0	23.834	0
5048.5	24.154	0	24.171	0	23.758	0	24.356	0	23.966	0
5049.5	24.131	0	24.144	0	23.778	0	24.329	0	23.988	0
5050.5	24.194	0	24.2	0	23.822	0	24.38	0	24.03	0
5051.5	24.305	0	24.301	0	23.909	0	24.476	0	24.115	0
5052.5	24.393	0	24.377	0	23.981	0	24.547	0	24.191	0
5053.5	24.474	0	24.448	0	24.051	0	24.613	0	24.255	0
5054.5	24.54	0	24.508	0	24.103	0	24.668	0	24.306	0
5055.5	24.639	0	24.592	0	24.176	0	24.75	0	24.381	0
5056.5	24.621	0	24.581	0	24.157	0	24.737	0	24.363	0
5057.5	24.516	0	24.498	0	24.086	0	24.65	0	24.29	0
5058.5	24.543	0	24.542	0	24.067	0	24.691	0	24.272	0
5059.5	24.39	0	24.398	0	23.976	0	24.549	0	24.182	0
5060.5	24.251	0	24.272	0	23.89	0	24.424	0	24.099	0
5061.5	24.142	0	24.173	0	23.825	0	24.327	0	24.036	0
5062.5	24.056	0	24.092	0	23.779	0	24.248	0	23.991	0
5063.5	23.957	0	24	0	23.723	0	24.159	0	23.938	0
5064.5	23.857	0	23.907	0	23.667	0	24.069	0	23.885	0
5065.5	23.764	0	23.819	0	23.617	0	23.985	0	23.837	0
5066.5	23.675	0	23.734	0	23.57	0	23.905	0	23.793	0
5067.5	23.578	0	23.644	0	23.517	0	23.819	0	23.742	0
5068.5	23.469	0	23.543	0	23.456	0	23.725	0	23.684	0
5069.5	23.4	0	23.479	0	23.415	0	23.666	0	23.646	0
5070.5	24.095	0	24.145	0	23.486	0	24.316	0	23.716	0
5071.5	23.866	0	23.894	0	23.54	0	24.075	0	23.772	0
5072.5	24.067	0	24.063	0	23.68	0	24.242	0	23.914	0
5073.5	24.196	0	24.174	0	23.784	0	24.354	0	24.019	0
5074.5	24.225	0	24.196	0	23.83	0	24.376	0	24.067	0
5075.5	24.31	0	24.276	0	23.912	0	24.454	0	24.148	0
5076.5	24.389	0	24.341	0	24.001	0	24.517	0	24.236	0
5077.5	24.527	0	24.462	0	24.123	0	24.632	0	24.355	0
5078.5	24.603	0	24.529	0	24.182	0	24.696	0	24.417	0
5079.5	24.625	0	24.55	0	24.203	0	24.715	0	24.434	0
5080.5	24.561	0	24.5	0	24.157	0	24.665	0	24.39	0
5081.5	24.672	0	24.621	0	24.183	0	24.78	0	24.415	0
5082.5	24.501	0	24.469	0	24.066	0	24.632	0	24.302	0
5083.5	24.332	0	24.315	0	23.962	0	24.481	0	24.201	0
5084.5	24.209	0	24.203	0	23.888	0	24.372	0	24.13	0
5085.5	24.118	0	24.119	0	23.84	0	24.291	0	24.084	0
5086.5	24	0	24.012	0	23.772	0	24.188	0	24.018	0
5087.5	23.86	0	23.886	0	23.688	0	24.068	0	23.938	0
5088.5	23.723	0	23.76	0	23.608	0	23.949	0	23.861	0
5089.5	23.595	0	23.641	0	23.534	0	23.836	0	23.792	0
5090.5	23.472	0	23.526	0	23.467	0	23.729	0	23.728	0
5091.5	23.369	0	23.427	0	23.414	0	23.638	0	23.678	0
5092.5	23.28	0	23.341	0	23.371	0	23.559	0	23.639	0
5093.5	23.293	0	23.357	0	23.356	0	23.58	0	23.628	0
5094.5	23.294	0	23.35	0	23.34	0	23.579	0	23.614	0
5095.5	23.346	0	23.385	0	23.403	0	23.622	0	23.681	0
5096.5	23.415	0	23.44	0	23.467	0	23.68	0	23.746	0
5097.5	23.509	0	23.527	0	23.523	0	23.77	0	23.804	0
5098.5	23.626	0	23.63	0	23.618	0	23.877	0	23.901	0
5099.5	23.604	0	23.611	0	23.629	0	23.863	0	23.915	0
5100.5	23.597	0	23.606	0	23.646	0	23.861	0	23.933	0
5101.5	23.708	0	23.699	0	23.749	0	23.955	0	24.035	0
5102.5	23.746	0	23.732	0	23.783	0	23.989	0	24.07	0
5103.5	23.776	0	23.759	0	23.819	0	24.019	0	24.107	0
5104.5	23.707	0	23.701	0	23.773	0	23.965	0	24.064	0
5105.5	23.56	0	23.576	0	23.665	0	23.846	0	23.96	0
5106.5	23.396	0	23.435	0	23.552	0	23.713	0	23.852	0
5107.5	23.267	0	23.321	0	23.466	0	23.607	0	23.771	0
5108.5	23.098	0	23.171	0	23.359	0	23.466	0	23.668	0
5109.5	22.93	0	23.021	0	23.252	0	23.326	0	23.567	0
5110.5	22.768	0	22.873	0	23.152	0	23.189	0	23.472	0
5111.5	22.939	0	22.994	0	23.056	0	23.055	0	23.382	0
5112.5	22.854	0	22.913	0	22.97	0	22.925	0	23.297	0
5113.5	22.772	0	22.833	0	22.889	0	22.804	0	23.219	0
5114.5	22.684	0	22.748	0	22.8	0	22.957	0	23.135	0
5115.5	22.594	0	22.661	0	22.994	0	22.886	0	23.053	0
5116.5	22.524	0	22.598	0	22.957	0	22.83	0	22.986	0
5117.5	22.915	0	23.037	0	22.974	0	23.263	0	22.979	0
5118.5	22.765	0	22.814	0	22.975	0	22.795	0	22.979	0
5119.5	22.656	0	22.949	0	22.861	0	22.931	0	23.084	0
5120.5	22.817	0	22.902	0	22.983	0	23.073	0	23.21	0
5121.5	22.928	0	22.998	0	23.063	0	23.18	0	23.298	0
5122.5	23.016	0	23.073	0	23.146	0	23.264	0	23.385	0
5123.5	23.067	0	23.119	0	23.204	0	23.318	0	23.446	0
5124.5	23.13	0	23.174	0	23.278	0	23.379	0	23.522	0
5125.5	23.241	0	23.269	0	23.365	0	23.478	0	23.61	0
5126.5	23.256	0	23.283	0	23.377	0	23.499	0	23.626	0
5127.5	23.303	0	23.327	0	23.422	0	23.548	0	23.673	0
5128.5	23.239	0	23.275	0	23.375	0	23.503	0	23.63	0
5129.5	23.089	0	23.151	0	23.266	0	23.389	0	23.528	0
5130.5	23.058	0	23.136	0	23.219	0	23.382	0	23.487	0
5131.5	22.905	0	22.993	0	23.131	0	23.25	0	23.403	0
5132.5	22.798	0	22.896	0	23.067	0	23.162	0	23.345	0
5133.5	22.873	0	22.948	0	23.013	0	23.087	0	23.296	0
5134.5	22.821	0	22.9	0	22.964	0	23.014	0	23.25	0
5135.5	22.765	0	22.847	0	22.908	0	22.936	0	23.198	0
5136.5	22.71	0	22.795	0	23.013	0	22.859	0	23.149	0
5137.5	22.653	0	22.745	0	22.985	0	22.95	0	23.098	0
5138.5	22.594	0	22.691	0	22.956	0	22.908	0	23.048	0
5139.5	22.538	0	22.64	0	22.928	0	22.867	0	23.004	0
5140.5	22.492	0	22.597	0	22.906	0	22.833	0	22.969	0
5141.5	22.473	0	22.581	0	22.897	0	22.826	0	22.949	0
5142.5	22.54	0	22.636	0	22.939	0	22.887	0	22.977	0
5143.5	22.682	0	22.762	0	22.859	0	22.843	0	23.045	0
5144.5	22.774	0	22.837	0	22.905	0	22.891	0	23.092	0
5145.5	22.622	0	22.899	0	22.919	0	22.928	0	23.109	0
5146.5	22.712	0	22.843	0	22.963	0	23.019	0	23.154	0
5147.5	22.713	0	22.846	0	22.949	0	23.031	0	23.147	0
5148.5	22.714	0	22.845	0	22.941	0	23.037	0	23.143	0
5149.5	22.715	0	22.842	0	22.943	0	23.04	0	23.148	0
5150.5	22.702	0	22.829	0	22.93	0	23.034	0	23.139	0
5151.5	22.672	0	22.802	0	22.91	0	23.012	0	23.123	0
5152.5	22.813	0	22.912	0	22.843	0	22.946	0	23.06	0
5153.5	22.705	0	22.819	0	22.919	0	22.828	0	22.964	0
5154.5	22.582	0	22.712	0	22.838	0	22.876	0	22.864	0
5155.5	22.513	0	22.644	0	22.804	0	22.818	0	22.991	0
5156.5	22.446	0	22.581	0	22.773	0	22.767	0	22.966	0
5157.5	22.387	0	22.524	0	22.744	0	22.72	0	22.942	0
5158.5	22.333	0	22.473	0	22.721	0	22.678	0	22.923	0
5159.5	22.288	0	22.429	0	22.702	0	22.643	0	22.909	0
5160.5	22.248	0	22.391	0	22.687	0	22.614	0	22.898	0
5161.5	22.209	0	22.353	0	22.671	0	22.586	0	22.886	0
5162.5	22.163	0	22.311	0	22.649	0	22.553	0	22.869	0
5163.5	22.11	0	22.263	0	22.622	0	22.514	0	22.846	0
5164.5	22.073	0	22.23	0	22.601	0	22.49	0	22.829	0
5165.5	22.106	0	22.265	0	22.612	0	22.532	0	22.843	0
5166.5	22.116	0	22.267	0	22.618	0	22.54	0	22.853	0
5167.5	22.284	0	22.412	0	22.714	0	22.689	0	22.951	0
5168.5	22.402	0	22.512	0	22.817	0	22.794	0	22.968	0
5169.5	22.435	0	22.542	0	22.849	0	22.827	0	23.012	0
5170.5	22.5	0	22.603	0	22.891	0	22.891	0	23.059	0
5171.5	22.533	0	22.64	0	22.908	0	22.893	0	23.088	0
5172.5	22.602	0	22.705	0	22.932	0	22.967	0	23.146	0
5173.5	22.714	0	22.805	0	23.025	0	23.079	0	23.24	0
5174.5	22.766	0	22.853	0	23.067	0	23.139	0	23.286	0
5175.5	22.994	0	23.078	0	23.175	0	23.353	0	23.391	0
5176.5	22.952	0	23.051	0	23.122	0	23.328	0	23.341	0
5177.5	22.828	0	22.947	0	22.935	0	23.134	0	23.161	0
5178.5	22.73	0	22.867	0	22.932	0	22.972	0	23.004	0
5179.5	22.625	0	22.767	0	22.875	0	23.011	0	22.923	0
5180.5	22.545	0	22.691	0	22.833	0	22.941	0	23.031	0
5181.5	22.478	0	22.628	0	22.798	0	22.886	0	23.001	0
5182.5	22.41	0	22.565	0	22.763	0	22.828	0	22.97	0
5183.5	22.345	0	22.503	0	22.73	0	22.773	0	22.941	0
5184.5	22.278	0	22.44	0	22.696	0	22.717	0	22.91	0
5185.5	22.207	0	22.374	0	22.659	0	22.658	0	22.877	0
5186.5	22.138	0	22.309	0	22.623	0	22.6	0	22.845	0
5187.5	22.069	0	22.245	0	22.588	0	22.543	0	22.814	0
5188.5	22.009	0	22.189	0	22.558	0	22.494	0	22.788	0
5189.5	22.02	0	22.201	0	22.56	0	22.512	0	22.793	0
5190.5	22.019	0	22.19	0	22.573	0	22.506	0	22.808	0
5191.5	22.137	0	22.289	0	22.655	0	22.607	0	22.891	0
5192.5	22.263	0	22.396	0	22.745	0	22.717	0	22.826	0
5193.5	22.443	0	22.565	0	22.839	0	22.883	0	22.942	0
5194.5	22.531	0	22.645	0	22.918	0	22.891	0	23.052	0
5195.5	22.505	0	22.624	0	22.913	0	22.882	0	23.063	0
5196.5	22.586	0	22.701	0	22.936	0	22.95	0	23.13	0
5197.5	22.674	0	22.774	0	23.023	0	23.04	0	23.216	0
5198.5	22.699	0	22.8	0	23.034	0	23.056	0	23.23	0
5199.5	22.68	0	22.789	0	22.932	0	22.961	0	23.133	0
5200.5	22.599	0	22.723	0	22.97	0	22.847	0	23.031	0
5201.5	22.514	0	22.653	0	22.91	0	22.899	0	22.978	0
5202.5	22.485	0	22.637	0	22.876	0	22.889	0	22.932	0
5203.5	22.374	0	22.535	0	22.811	0	22.793	0	22.98	0
5204.5	22.283	0	22.452	0	22.761	0	22.718	0	22.934	0
5205.5	22.215	0	22.388	0	22.724	0	22.661	0	22.902	0
5206.5	22.139	0	22.319	0	22.684	0	22.599	0	22.865	0
5207.5	22.066	0	22.251	0	22.645	0	22.538	0	22.83	0
5208.5	21.994	0	22.184	0	22.607	0	22.478	0	22.796	0
5209.5	21.917	0	22.113	0	22.566	0	22.415	0	22.759	0
5210.5	21.838	0	22.04	0	22.523	0	22.35	0	22.721	0
5211.5	21.757	0	21.965	0	22.479	0	22.283	0	22.681	0
5212.5	21.7	0	21.914	0	22.445	0	22.239	0	22.651	0
5213.5	22.244	0	22.441	0	22.454	0	22.758	0	22.662	0
5214.5	21.926	0	22.118	0	22.454	0	22.45	0	22.667	0
5215.5	22.046	0	22.215	0	22.535	0	22.547	0	22.749	0
5216.5	22.223	0	22.37	0	22.645	0	22.702	0	22.861	0
5217.5	22.318	0	22.454	0	22.719	0	22.791	0	22.827	0
5218.5	22.39	0	22.517	0	22.782	0	22.854	0	22.917	0
5219.5	22.342	0	22.475	0	22.758	0	22.816	0	22.906	0
5220.5	22.575	0	22.701	0	22.87	0	22.956	0	22.99	0
5221.5	22.49	0	22.612	0	22.841	0	22.844	0	22.942	0
5222.5	22.556	0	22.672	0	22.887	0	22.905	0	22.996	0
5223.5	22.577	0	22.69	0	22.911	0	22.924	0	23.025	0
5224.5	22.746	0	22.869	0	22.86	0	23.037	0	23.028	0
5225.5	22.645	0	22.786	0	22.863	0	22.904	0	22.897	0
5226.5	22.508	0	22.662	0	22.771	0	22.903	0	22.929	0
5227.5	22.408	0	22.566	0	22.719	0	22.816	0	22.883	0
5228.5	22.339	0	22.501	0	22.685	0	22.756	0	22.853	0
5229.5	22.284	0	22.449	0	22.66	0	22.71	0	22.832	0
5230.5	22.231	0	22.4	0	22.637	0	22.666	0	22.812	0
5231.5	22.179	0	22.351	0	22.613	0	22.623	0	22.792	0
5232.5	22.124	0	22.301	0	22.587	0	22.579	0	22.77	0
5233.5	22.064	0	22.246	0	22.557	0	22.53	0	22.743	0
5234.5	22.005	0	22.192	0	22.527	0	22.483	0	22.717	0
5235.5	21.95	0	22.141	0	22.501	0	22.438	0	22.694	0
5236.5	21.91	0	22.105	0	22.481	0	22.408	0	22.678	0
5237.5	21.89	0	22.088	0	22.471	0	22.397	0	22.672	0
5238.5	21.979	0	22.166	0	22.533	0	22.476	0	22.734	0
5239.5	22.137	0	22.306	0	22.636	0	22.616	0	22.836	0
5240.5	22.202	0	22.357	0	22.686	0	22.668	0	22.888	0
5241.5	22.292	0	22.44	0	22.748	0	22.752	0	22.86	0
5242.5	22.365	0	22.509	0	22.8	0	22.821	0	22.914	0
5243.5	22.372	0	22.524	0	22.81	0	22.836	0	22.912	0
5244.5	22.414	0	22.562	0	22.85	0	22.873	0	22.958	0
5245.5	22.537	0	22.673	0	22.888	0	22.924	0	23.054	0
5246.5	22.609	0	22.74	0	22.95	0	22.994	0	23.116	0
5247.5	22.669	0	22.795	0	23.014	0	23.061	0	23.179	0
5248.5	22.637	0	22.774	0	22.997	0	23.049	0	23.165	0
5249.5	22.622	0	22.777	0	22.968	0	23.028	0	23.108	0
5250.5	22.495	0	22.668	0	22.879	0	22.951	0	22.987	0
5251.5	22.435	0	22.614	0	22.845	0	22.898	0	23.013	0
5252.5	22.377	0	22.562	0	22.813	0	22.85	0	22.984	0
5253.5	22.315	0	22.508	0	22.779	0	22.8	0	22.953	0
5254.5	22.25	0	22.45	0	22.742	0	22.745	0	22.919	0
5255.5	22.188	0	22.393	0	22.709	0	22.693	0	22.888	0
5256.5	22.128	0	22.338	0	22.677	0	22.641	0	22.858	0
5257.5	22.069	0	22.284	0	22.646	0	22.591	0	22.83	0
5258.5	22.006	0	22.226	0	22.612	0	22.538	0	22.799	0
5259.5	21.942	0	22.167	0	22.577	0	22.484	0	22.767	0
5260.5	21.901	0	22.13	0	22.556	0	22.451	0	22.748	0
5261.5	21.89	0	22.12	0	22.549	0	22.445	0	22.744	0
5262.5	22.01	0	22.226	0	22.623	0	22.551	0	22.817	0
5263.5	22.215	0	22.41	0	22.744	0	22.731	0	22.937	0
5264.5	22.434	0	22.608	0	22.868	0	22.779	0	22.919	0
5265.5	22.386	0	22.557	0	22.849	0	22.843	0	22.921	0
5266.5	22.467	0	22.628	0	22.907	0	22.856	0	23.012	0
5267.5	22.564	0	22.724	0	22.96	0	22.972	0	23.112	0
5268.5	22.641	0	22.794	0	23.061	0	23.061	0	23.212	0
5269.5	22.741	0	22.883	0	23.131	0	23.148	0	23.283	0
5270.5	22.823	0	22.96	0	23.198	0	23.223	0	23.349	0
5271.5	22.879	0	23.013	0	23.238	0	23.273	0	23.389	0
5272.5	22.855	0	23	0	23.217	0	23.259	0	23.369	0
5273.5	22.771	0	22.934	0	23.149	0	23.194	0	23.303	0
5274.5	22.788	0	22.964	0	23.117	0	23.203	0	23.269	0
5275.5	22.678	0	22.864	0	23.011	0	23.061	0	23.166	0
5276.5	22.618	0	22.809	0	22.934	0	22.962	0	23.091	0
5277.5	22.57	0	22.765	0	22.986	0	22.995	0	23.036	0
5278.5	22.519	0	22.72	0	22.959	0	22.951	0	22.982	0
5279.5	22.459	0	22.667	0	22.925	0	22.899	0	22.914	0
5280.5	22.394	0	22.609	0	22.889	0	22.842	0	23.006	0
5281.5	22.334	0	22.553	0	22.856	0	22.791	0	22.976	0
5282.5	22.277	0	22.5	0	22.825	0	22.741	0	22.948	0
5283.5	22.214	0	22.442	0	22.791	0	22.686	0	22.915	0
5284.5	22.157	0	22.39	0	22.758	0	22.638	0	22.884	0
5285.5	22.73	0	22.946	0	22.749	0	22.954	0	22.877	0
5286.5	22.472	0	22.681	0	22.769	0	22.882	0	22.895	0
5287.5	22.646	0	22.826	0	22.867	0	22.867	0	22.847	0
5288.5	22.696	0	22.876	0	22.892	0	23.045	0	23.002	0
5289.5	22.785	0	22.948	0	22.974	0	23.122	0	23.089	0
5290.5	22.805	0	22.962	0	23.007	0	23.137	0	23.124	0
5291.5	22.868	0	23.021	0	23.057	0	23.196	0	23.174	0
5292.5	22.923	0	23.065	0	23.102	0	23.24	0	23.219	0
5293.5	22.989	0	23.123	0	23.153	0	23.297	0	23.271	0
5294.5	22.892	0	23.046	0	23.082	0	23.224	0	23.205	0
5295.5	22.828	0	22.995	0	23.037	0	23.175	0	23.162	0
5296.5	22.803	0	22.971	0	23.025	0	23.152	0	23.151	0
5297.5	22.827	0	22.911	0	22.981	0	23.096	0	23.111	0
5298.5	22.74	0	22.898	0	22.985	0	23.014	0	23.049	0
5299.5	22.681	0	22.845	0	22.953	0	22.918	0	22.977	0
5300.5	22.606	0	22.779	0	22.91	0	22.944	0	23.026	0
5301.5	22.543	0	22.721	0	22.876	0	22.893	0	22.997	0
5302.5	22.482	0	22.665	0	22.844	0	22.841	0	22.968	0
5303.5	22.414	0	22.602	0	22.807	0	22.784	0	22.934	0
5304.5	22.346	0	22.538	0	22.77	0	22.727	0	22.901	0
5305.5	22.286	0	22.482	0	22.741	0	22.676	0	22.874	0
5306.5	22.229	0	22.428	0	22.713	0	22.628	0	22.849	0
5307.5	22.171	0	22.374	0	22.684	0	22.58	0	22.824	0
5308.5	22.117	0	22.324	0	22.656	0	22.536	0	22.799	0
5309.5	22.114	0	22.323	0	22.65	0	22.54	0	22.796	0
5310.5	22.351	0	22.541	0	22.751	0	22.757	0	22.896	0
5311.5	22.37	0	22.543	0	22.771	0	22.761	0	22.917	0
5312.5	22.56	0	22.711	0	22.885	0	22.788	0	22.898	0
5313.5	22.68	0	22.821	0	22.865	0	22.908	0	22.996	0
5314.5	22.73	0	22.863	0	22.927	0	22.958	0	23.061	0
5315.5	22.749	0	22.883	0	22.962	0	22.985	0	23.097	0
5316.5	22.744	0	22.884	0	23.019	0	23.038	0	23.154	0
5317.5	22.826	0	22.956	0	23.093	0	23.111	0	23.229	0
5318.5	22.877	0	23.006	0	23.145	0	23.164	0	23.281	0
5319.5	22.873	0	23.002	0	23.14	0	23.161	0	23.277	0
5320.5	22.795	0	22.938	0	23.081	0	23.101	0	23.221	0
5321.5	22.857	0	22.9	0	23.007	0	23.068	0	23.152	0
5322.5	22.738	0	22.88	0	23.002	0	22.915	0	23.019	0
5323.5	22.622	0	22.773	0	22.938	0	22.924	0	22.909	0
5324.5	22.547	0	22.703	0	22.899	0	22.859	0	23.016	0
5325.5	22.479	0	22.64	0	22.864	0	22.804	0	22.985	0
5326.5	22.399	0	22.567	0	22.821	0	22.738	0	22.946	0
5327.5	22.314	0	22.489	0	22.774	0	22.666	0	22.902	0
5328.5	22.231	0	22.411	0	22.73	0	22.596	0	22.861	0
5329.5	22.148	0	22.333	0	22.685	0	22.525	0	22.82	0
5330.5	22.059	0	22.251	0	22.638	0	22.45	0	22.776	0
5331.5	21.969	0	22.167	0	22.589	0	22.374	0	22.731	0
5332.5	21.894	0	22.097	0	22.548	0	22.312	0	22.693	0
5333.5	22.517	0	22.701	0	22.534	0	22.904	0	22.682	0
5334.5	22.182	0	22.359	0	22.545	0	22.578	0	22.697	0
5335.5	22.258	0	22.411	0	22.63	0	22.633	0	22.785	0
5336.5	22.36	0	22.494	0	22.718	0	22.717	0	22.872	0
5337.5	22.37	0	22.501	0	22.739	0	22.728	0	22.897	0
5338.5	22.436	0	22.561	0	22.786	0	22.79	0	22.78	0
5339.5	22.411	0	22.543	0	22.78	0	22.772	0	22.922	0
5340.5	22.437	0	22.563	0	22.817	0	22.797	0	22.826	0
5341.5	22.54	0	22.653	0	22.912	0	22.884	0	22.918	0
5342.5	22.571	0	22.682	0	22.827	0	22.792	0	22.943	0
5343.5	22.605	0	22.71	0	22.859	0	22.818	0	22.974	0
5344.5	22.553	0	22.669	0	22.915	0	22.865	0	22.937	0
5345.5	22.523	0	22.657	0	22.867	0	22.857	0	22.978	0
5346.5	22.417	0	22.568	0	22.787	0	22.774	0	22.904	0
5347.5	22.284	0	22.443	0	22.714	0	22.656	0	22.835	0
5348.5	22.183	0	22.352	0	22.657	0	22.571	0	22.781	0
5349.5	22.109	0	22.283	0	22.621	0	22.508	0	22.748	0
5350.5	22.049	0	22.225	0	22.594	0	22.456	0	22.725	0
5351.5	21.975	0	22.157	0	22.558	0	22.395	0	22.692	0
5352.5	21.888	0	22.078	0	22.511	0	22.324	0	22.649	0
5353.5	21.791	0	21.991	0	22.457	0	22.244	0	22.599	0
5354.5	21.706	0	21.911	0	22.412	0	22.172	0	22.559	0
5355.5	21.624	0	21.835	0	22.371	0	22.104	0	22.521	0
5356.5	21.562	0	21.778	0	22.339	0	22.054	0	22.493	0
5357.5	21.683	0	21.897	0	22.344	0	22.176	0	22.501	0
5358.5	21.628	0	21.831	0	22.362	0	22.117	0	22.521	0
5359.5	21.941	0	22.117	0	22.55	0	22.4	0	22.707	0
5360.5	21.883	0	22.05	0	22.545	0	22.337	0	22.704	0
5361.5	21.92	0	22.082	0	22.576	0	22.372	0	22.737	0
5362.5	21.966	0	22.125	0	22.611	0	22.417	0	22.773	0
5363.5	21.962	0	22.126	0	22.61	0	22.422	0	22.775	0
5364.5	22.041	0	22.2	0	22.667	0	22.496	0	22.832	0
5365.5	22.198	0	22.341	0	22.791	0	22.636	0	22.926	0
5366.5	22.23	0	22.373	0	22.811	0	22.669	0	22.964	0
5367.5	22.291	0	22.432	0	22.854	0	22.728	0	23.007	0
5368.5	22.476	0	22.623	0	22.925	0	22.907	0	23.075	0
5369.5	22.28	0	22.451	0	22.796	0	22.748	0	22.96	0
5370.5	22.163	0	22.352	0	22.715	0	22.652	0	22.882	0
5371.5	22.114	0	22.309	0	22.689	0	22.612	0	22.858	0
5372.5	22.048	0	22.254	0	22.65	0	22.56	0	22.822	0
5373.5	21.979	0	22.195	0	22.61	0	22.504	0	22.785	0
5374.5	21.928	0	22.149	0	22.585	0	22.462	0	22.762	0
5375.5	21.878	0	22.105	0	22.561	0	22.421	0	22.74	0
5376.5	21.827	0	22.06	0	22.536	0	22.38	0	22.717	0
5377.5	21.777	0	22.015	0	22.511	0	22.339	0	22.694	0
5378.5	21.729	0	21.972	0	22.487	0	22.3	0	22.672	0
5379.5	21.679	0	21.927	0	22.462	0	22.26	0	22.65	0
5380.5	21.629	0	21.883	0	22.436	0	22.22	0	22.626	0
5381.5	21.602	0	21.861	0	22.421	0	22.202	0	22.614	0
5382.5	21.657	0	21.906	0	22.465	0	22.249	0	22.658	0
